,Price,Units_Sold,COGS,Inventory_Turnover_Ratio,Quarter,Seasonality_Flag,Company_Hyundai India,Company_Maruti Suzuki,Car_Model_Alcazar,Car_Model_Brezza,Car_Model_Creta,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Nexon,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium SUV,Car_Type_Sedan,Season_Festive,Season_Monsoon
52806,1144163.14,17.0,14004556.83,1.299006816422209,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52807,1046642.06,9.0,6782240.55,1.5530902099113433,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52808,1141764.64,10.4,9042775.95,0.05672436643848681,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52809,1082724.68,8.0,6236494.16,-0.07962772689656342,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52810,1204999.34,22.0,19087189.55,3.1902351247640865,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52811,1099890.73,18.0,14254583.86,1.0954647820991221,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52812,1092672.56,15.0,11800863.65,0.20749969317753078,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52813,1193165.89,27.0,23195144.9,2.417536167438461,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52814,1184138.38,22.0,18756751.94,2.8481319711346207,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52815,780787.18,12.0,6746001.24,-0.003261318872560916,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52816,778375.44,15.0,8406454.75,-0.1301153683404939,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52817,816963.3,15.0,8823203.64,0.38119240179196856,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52818,762610.49,17.0,9334352.4,0.29550726495507923,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52819,789350.75,9.0,5114992.86,0.028459064420409484,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52820,1644667.68,7.0,8289125.11,-0.03326196393556825,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52821,1521926.32,8.0,8766295.6,-0.0557921603197314,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52822,1562986.76,9.0,10128154.2,0.7996404191578528,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52823,1650666.41,6.0,7130878.89,-0.1329793232568779,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52824,1677021.25,8.0,9659642.4,0.1557108978850595,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52825,2867323.8,1.0,2064473.14,-1.4144623292683804,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52826,2978366.36,8.0,17155390.23,1.3048848568937992,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52827,2821315.97,4.0,8125389.99,-0.31890605054310833,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52828,2965952.5,3.0,6406457.4,-0.312033813925933,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52829,2919731.75,5.0,10511034.3,1.109466323174683,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52830,723925.67,9.0,4691038.34,-0.025414910106600574,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52831,730572.81,17.0,8942211.19,1.0268855097213097,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52832,718062.58,18.0,9306091.04,0.864845101516796,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52833,763618.05,16.0,8796879.94,0.12786292662731552,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52834,743622.44,14.0,7495714.2,0.6204913192855465,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52835,1108257.95,8.0,6383565.79,-0.5988019695867909,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52836,1118485.4,11.0,8858404.37,-0.24404741827306217,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52837,1153737.81,7.0,5814838.56,-0.21255547197897284,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52838,1048809.9,10.0,7551431.28,0.374987149611725,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52839,1054766.62,14.0,10632047.53,0.3542275628570478,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52840,1116920.86,11.0,8846013.21,1.044853343197647,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52841,1183998.7,14.0,11934706.9,0.7158649301280191,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52842,1149023.45,17.0,10963020.032,1.1599551077304895,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52843,1163268.51,29.0,24289046.49,1.677223093161849,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52844,1162833.87,18.0,15070326.96,2.072426106227259,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52845,782205.62,20.0,11263760.93,0.2530552661624897,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52846,785706.6,20.0,11314175.04,0.32567068747508576,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52847,803305.18,14.0,8097316.21,0.342390652371651,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52848,770276.98,12.0,6655193.11,-0.3864779160487574,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52849,811171.19,11.0,6424475.82,0.6313865877242365,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52850,1624406.26,10.0,11695725.07,1.7811019203837342,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52851,1558608.73,9.0,10099784.57,1.4668981706253459,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52852,1596594.67,11.0,12645029.79,3.0119050000823777,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52853,1669960.45,7.0,8416600.67,1.552404603643538,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52854,1601520.28,12.0,13837135.22,1.2603122349996467,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52855,2771625.03,3.0,5986710.06,-0.4995863462196789,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52856,2769791.91,7.0,13959751.23,1.0248211162884822,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52857,2936932.73,5.0,10572957.83,1.9041947771926828,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52858,2759102.0,0.0,0.0,-3.4032058288162768,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52859,2769266.02,4.0,7975486.14,0.44405683811796237,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52860,772156.85,14.0,7783341.05,0.30346739368654807,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52861,758260.27,15.0,8189210.92,-0.04246698700448931,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52862,786779.92,28.0,15861483.19,1.4645936250294653,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52863,745259.74,25.0,13414675.32,0.8414573109559379,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52864,783455.31,17.0,9589492.99,2.0689892868993,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52865,1142140.67,10.0,8223412.82,1.1456217257647108,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52866,1108496.25,9.0,7183055.7,0.8905928877720362,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52867,1104862.7,14.0,11137016.02,1.9072049391167554,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52868,1127435.62,9.0,7305782.82,0.041742692648114935,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52869,1069719.01,10.0,7701976.87,-0.10916254457343753,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52870,1167106.99,28.0,23528876.92,2.863271569313597,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52871,1130193.11,19.0,15461041.74,1.7259285870789032,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52872,1167830.64,18.0,15135085.09,2.746151955324447,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52873,1147708.36,12.0,9916200.23,0.27578746253646863,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52874,1172615.77,17.0,14352817.02,1.140474352356199,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52875,774947.75,16.0,8927398.08,0.32283675080083435,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52876,779850.25,13.0,7299398.34,0.08669264674622318,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52877,821891.53,14.0,8284666.62,0.029660418378220366,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52878,772859.46,16.0,8903340.98,0.29740392865578213,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52879,769903.36,18.0,9977947.55,-0.045809459086328226,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52880,1624881.45,5.0,5849573.22,-0.418455800712141,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52881,1644556.23,5.0,5920402.43,-0.4338326186092281,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52882,1609944.07,11.0,12750757.03,1.0120209577146788,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52883,1677407.53,6.0,7246400.53,0.0602448450591783,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52884,1652711.55,11.0,13089475.48,1.3745362095714224,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52885,2840480.3,1.0,2045145.82,-1.4225035252624547,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52886,2871696.83,3.0,6202865.15,-0.10282511618247903,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52887,2797312.74,1.0,2014065.17,-1.6045188826996482,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52888,2978301.03,3.0,6433130.22,0.28451583411311787,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52889,2860854.44,1.0,2059815.2,-1.5043076504437736,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52890,759319.79,9.0,4920392.24,-0.6705546095517211,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52891,745042.34,11.0,5900735.33,0.01502036854040612,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52892,731939.1,14.0,7377946.13,0.2197126421447326,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52893,725160.0,22.0,11486534.4,1.172128667591403,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52894,745612.26,11.0,5905249.1,0.03450003807267081,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52895,1121027.99,14.0,11299962.14,1.4503939445319116,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52896,1046538.25,10.0,7535075.4,-0.23296113695260517,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52897,1152620.54,9.0,7468981.1,0.015264108880142688,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52898,1056829.15,8.0,6087335.9,-0.03867662782395767,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52899,1051179.6,9.0,6811643.81,-0.6366678191886315,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52900,1172816.54,22.0,18577413.99,2.0129982748729325,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52901,1155474.06,21.0,17470767.79,1.6616406144447884,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52902,1162017.55,15.0,12549789.54,0.857538855142706,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52903,1105911.73,16.0,12740103.13,0.971528702593392,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52904,1138900.24,12.0,9840098.07,1.1917706738267222,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52905,768245.49,21.0,11615871.81,0.7020922457215,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52906,821405.66,14.0,8279769.05,0.22574614214881317,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52907,813288.58,10.0,5855677.78,-0.5540870078435213,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52908,827626.59,15.0,8938367.17,-0.027849963563212825,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52909,778345.98,3.0,1681227.32,-1.3904119641099173,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52910,1656453.08,8.0,9541169.74,0.5038981378247858,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52911,1582135.19,5.0,5695686.68,-0.1597667673998792,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52912,1663127.55,13.0,15566873.87,1.280705047154753,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52913,1621496.6,4.0,4669910.21,-0.6304876765863412,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52914,1671605.51,11.0,5952305.398,0.3334287453605306,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52915,2963982.71,10.0,8536270.2,0.3739453900826503,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52916,2893839.4,0.0,0.0,-3.4032058288162768,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52917,2869243.75,5.0,10329277.5,1.6733815938644254,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52918,2859860.03,1.0,2059099.22,-1.0500401057079884,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52919,2903030.75,0.0,0.0,-3.4032058288162768,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52920,760184.84,6.0,3283998.51,-0.7622286867879042,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52921,752490.02,21.0,11377649.1,1.282414783075412,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52922,714271.89,15.0,7714136.41,0.1918347668408077,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52923,767538.07,15.0,8289411.16,0.3502275764533966,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52924,714925.06,15.0,7721190.65,0.1554859841425738,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52925,1096908.71,15.0,11846614.07,0.9277409418224909,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52926,1048169.77,11.0,8301504.58,0.198584595354492,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52927,1094819.81,16.0,12612324.21,0.7419357702009195,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52928,1048695.68,8.0,6040487.12,-0.7656255757637388,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52929,1072126.21,13.0,10035101.33,0.6757856064478714,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52930,1194087.79,24.0,20633837.01,2.7793883384494027,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52931,1104237.97,13.0,10335667.4,1.2791387590803176,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52932,1200052.09,22.0,19008825.11,1.580084732691161,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52933,1119126.45,14.0,11280794.62,1.4987150571385097,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52934,1104626.0,16.0,12725291.52,0.6440254407400579,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52935,775218.21,22.0,12279456.45,0.8600217157256023,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52936,815578.86,8.0,4697734.23,-0.7735536571363086,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52937,808179.55,12.0,6982671.31,-0.22053570624973431,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52938,767909.14,15.0,8293418.71,0.7894281389418766,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52939,798610.39,13.0,7474993.25,-0.2252029338980157,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52940,1563422.0,12.0,13507966.08,0.7637419134677939,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52941,1530669.1,6.0,6612490.51,-0.41576770941125823,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52942,1616242.14,6.0,6982166.04,-0.1708776746104982,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52943,1647392.69,9.0,10675104.63,1.4696661851890045,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52944,1661842.82,10.0,11965268.3,1.9078267343220283,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52945,3025086.49,6.0,13068373.64,1.162307230080405,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52946,3040282.16,1.0,2189003.16,-1.1765383055089227,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52947,2797419.45,3.0,6042426.01,1.2807119892598835,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52948,2797663.9,3.0,6042954.02,-0.1694885966897563,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52949,2902371.1,3.0,6269121.58,-0.3831412281331882,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52950,776967.51,15.0,8391249.11,2.04369855751843,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52951,751147.01,14.0,7571561.86,0.14173058839254477,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52952,722179.89,24.0,12479268.5,0.7781043960518372,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52953,727485.61,17.0,8904423.87,1.0284034071070614,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52954,729784.17,11.0,5779890.63,-0.009060376946184202,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52955,1144832.23,11.0,9067071.26,0.5215145765144328,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52956,1081807.47,9.0,7010112.41,0.10737740127745181,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52957,1053505.52,11.0,8343763.72,0.4402830221969253,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52958,1138861.12,10.0,8199800.06,0.7274733701337238,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52959,1119322.08,7.0,5641383.28,0.499068883354786,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
52960,1202592.47,23.0,19914931.3,1.2548167740698162,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52961,1164506.6,20.0,16768895.04,1.2121247500482992,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52962,1153322.04,12.0,9964702.43,0.5475854136528366,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52963,1200723.59,20.0,17290419.7,1.6776065989042201,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52964,1171441.52,22.0,18555633.68,2.064820829651329,4,1.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52965,764720.38,10.0,5505986.74,1.0350884293607479,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52966,774034.37,6.0,3343828.48,-1.2629922092130752,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52967,788801.88,16.0,9086997.66,0.2632096657216359,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52968,804564.44,9.0,5213577.57,-0.2802183353935948,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52969,761038.61,18.0,9863060.39,2.7893992739666085,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52970,1586740.33,10.0,11424530.38,0.5861803569834025,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52971,1621315.22,18.0,21012245.25,1.5436149260001446,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52972,1532951.71,8.0,8829801.85,0.7087216387565027,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52973,1630974.04,3.0,3522903.93,0.0037439497001436586,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52974,1615379.36,7.0,8141511.97,-0.09122562793276552,4,1.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52975,2872759.37,3.0,6205160.24,-0.19062768231473268,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52976,3042113.7,9.0,15332253.05,1.0904262980297033,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52977,2879825.37,7.0,14514319.86,1.941062974605469,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52978,2963083.46,4.0,8533680.36,0.21058133605554522,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52979,2858816.58,4.0,8233391.75,-0.3563911349596627,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52980,732802.42,20.0,10552354.85,0.7128055810341999,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52981,753065.73,14.0,7590902.56,0.05849452550854533,4,1.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
