Date,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Dealer_Network_Size,Service_Type
2024-09-23,Maruti Suzuki,Brezza,Compact SUV,Central,1086733.95,5.0,264.0,4075252.31,200.0,30.0,4.0,20376.262,0.02,Monsoon,9,3,Monday,0,0,0,0.82,105,Nexa
2024-09-23,Maruti Suzuki,Ertiga,MPV,North,957883.72,6.0,130.0,4310476.74,103.5,22.0,6.0,41647.118,0.01,Monsoon,9,3,Monday,0,0,0,0.82,147,Arena
2024-09-23,Maruti Suzuki,Ertiga,MPV,South,980102.52,3.0,205.0,2205230.67,190.0,20.0,14.0,11606.477,0.03,Monsoon,9,3,Monday,0,0,0,0.82,164,Arena
2024-09-23,Maruti Suzuki,Ertiga,MPV,East,978520.34,10.0,246.0,7338902.55,190.0,30.0,5.0,38625.803,0.01,Monsoon,9,3,Monday,0,0,0,0.82,175,Arena
2024-09-23,Maruti Suzuki,Ertiga,MPV,West,927570.86,4.0,224.0,2782712.58,162.0,35.0,8.0,17177.238,0.02,Monsoon,9,3,Monday,0,0,0,0.82,58,Nexa
2024-09-23,Maruti Suzuki,Ertiga,MPV,Central,979191.35,10.0,211.0,7343935.12,178.0,27.0,4.0,41258.062,0.01,Monsoon,9,3,Monday,0,0,0,0.82,140,Arena
2024-09-23,Maruti Suzuki,Baleno,Premium Hatchback,North,762545.9,9.0,114.0,5147184.83,126.0,54.0,13.0,40850.673,0.01,Monsoon,9,3,Monday,0,0,1,0.82,93,Arena
2024-09-23,Maruti Suzuki,Baleno,Premium Hatchback,South,779240.32,12.0,242.0,7013162.88,161.0,36.0,4.0,43560.018,0.01,Monsoon,9,3,Monday,0,0,0,0.82,142,Arena
2024-09-23,Maruti Suzuki,Baleno,Premium Hatchback,East,739305.82,13.0,296.0,7208231.75,195.5,41.0,12.0,36870.751,0.01,Monsoon,9,3,Monday,0,0,0,0.82,177,Nexa
2024-09-23,Maruti Suzuki,Baleno,Premium Hatchback,West,780596.06,4.0,106.0,2341788.18,91.5,22.0,13.0,25593.313,0.01,Monsoon,9,3,Monday,0,0,0,0.82,123,Arena
2024-09-23,Maruti Suzuki,Baleno,Premium Hatchback,Central,746129.37,8.0,233.0,4476776.22,187.5,20.0,4.0,23876.14,0.02,Monsoon,9,3,Monday,0,0,1,0.82,172,Arena
2024-09-23,Maruti Suzuki,Grand Vitara,SUV,North,1425977.35,7.0,199.0,7486381.09,192.5,56.0,12.0,38890.291,0.01,Monsoon,9,3,Monday,0,0,1,0.82,72,Arena
2024-09-23,Maruti Suzuki,Grand Vitara,SUV,South,1507629.26,7.0,282.0,7915053.62,210.5,43.0,10.0,37601.205,0.01,Monsoon,9,3,Monday,0,0,0,0.82,69,Nexa
2024-09-23,Maruti Suzuki,Grand Vitara,SUV,East,1444354.43,6.0,284.0,6499594.94,190.5,33.0,3.0,34118.609,0.01,Monsoon,9,3,Monday,0,0,0,0.82,134,Arena
2024-09-23,Maruti Suzuki,Grand Vitara,SUV,West,1516618.07,4.0,252.0,4549854.21,263.5,49.0,7.0,17266.999,0.02,Monsoon,9,3,Monday,0,0,0,0.82,155,Arena
2024-09-23,Maruti Suzuki,Grand Vitara,SUV,Central,1427542.32,4.0,105.0,4282626.96,104.5,57.0,7.0,40982.076,0.01,Monsoon,9,3,Monday,0,0,0,0.82,91,Nexa
2024-09-24,Maruti Suzuki,Swift,Hatchback,North,623001.49,13.0,276.0,6074264.53,272.0,30.0,8.0,22331.855,0.02,Monsoon,9,3,Tuesday,0,0,1,0.82,190,Arena
2024-09-24,Maruti Suzuki,Swift,Hatchback,South,657805.95,,145.0,6413608.01,113.0,52.0,11.0,56757.593,0.01,Monsoon,9,3,Tuesday,0,0,1,0.82,140,Arena
2024-09-24,Maruti Suzuki,Swift,Hatchback,East,641140.22,16.0,51.0,7693682.64,100.5,30.0,13.0,76554.056,0.0,Monsoon,9,3,Tuesday,0,0,0,0.82,197,Arena
2024-09-24,Maruti Suzuki,Swift,Hatchback,West,625729.87,24.0,122.0,11263137.66,119.5,27.0,13.0,94252.198,0.0,Monsoon,9,3,Tuesday,0,0,0,0.82,148,Arena
2024-09-24,Maruti Suzuki,Swift,Hatchback,Central,659185.72,9.0,81.0,4449503.61,141.5,59.0,6.0,31445.255,0.01,Monsoon,9,3,Tuesday,0,0,1,0.82,123,Arena
2024-09-24,Maruti Suzuki,Dzire,Sedan,North,696378.34,7.0,296.0,3655986.29,259.5,49.0,10.0,14088.579,0.03,Monsoon,9,3,Tuesday,0,0,1,0.82,83,Nexa
2024-09-24,Maruti Suzuki,Dzire,Sedan,South,741289.92,3.0,112.0,1667902.32,154.5,26.0,6.0,10795.484,0.03,Monsoon,9,3,Tuesday,0,0,0,0.82,118,Arena
2024-09-24,Maruti Suzuki,Dzire,Sedan,East,749630.97,16.0,277.0,8995571.64,162.5,27.0,7.0,55357.364,0.01,Monsoon,9,3,Tuesday,0,0,0,0.82,134,Arena
2024-09-24,Maruti Suzuki,Dzire,Sedan,West,733375.9,0.0,116.0,0.0,81.5,57.0,7.0,0.0,0.0,Monsoon,9,3,Tuesday,0,0,0,0.82,67,Arena
2024-09-24,Maruti Suzuki,Dzire,Sedan,Central,723204.53,15.0,192.0,8136050.96,180.0,20.0,10.0,45200.283,0.01,Monsoon,9,3,Tuesday,0,0,1,0.82,56,Arena
2024-09-24,Maruti Suzuki,Brezza,Compact SUV,North,1090747.51,10.0,229.0,8180606.33,178.0,48.0,3.0,45958.463,0.01,Monsoon,9,3,Tuesday,0,0,0,0.82,115,Arena
2024-09-24,Maruti Suzuki,Brezza,Compact SUV,South,1096072.28,11.0,81.0,9042596.31,117.0,44.0,12.0,77287.148,0.0,Monsoon,9,3,Tuesday,0,0,1,0.82,72,Nexa
2024-09-24,Maruti Suzuki,Brezza,Compact SUV,East,1148546.68,10.0,139.0,8614100.1,132.5,27.0,11.0,65012.076,0.01,Monsoon,9,3,Tuesday,0,0,0,0.82,115,Nexa
2024-09-24,Maruti Suzuki,Brezza,Compact SUV,West,1148936.59,8.0,132.0,6893619.54,113.5,42.0,6.0,60736.736,0.01,Monsoon,9,3,Tuesday,0,0,1,0.82,165,Nexa
2024-09-24,Maruti Suzuki,Brezza,Compact SUV,Central,1047283.47,,58.0,9425551.23,59.0,58.0,4.0,159755.106,0.0,Monsoon,9,3,Tuesday,0,0,0,0.82,56,Arena
2024-09-24,Maruti Suzuki,Ertiga,MPV,North,932940.21,6.0,197.0,4198230.95,190.5,25.0,13.0,22037.958,0.02,Monsoon,9,3,Tuesday,0,0,0,0.82,126,Nexa
2024-09-24,Maruti Suzuki,Ertiga,MPV,South,992008.84,4.0,274.0,2976026.52,266.0,50.0,7.0,11188.07,0.03,Monsoon,9,3,Tuesday,0,0,0,0.82,50,Arena
2024-09-24,Maruti Suzuki,Ertiga,MPV,East,915333.52,7.0,182.0,4805500.98,198.5,58.0,5.0,24209.073,0.02,Monsoon,9,3,Tuesday,0,0,1,0.82,74,Arena
2024-09-24,Maruti Suzuki,Ertiga,MPV,West,905083.16,6.0,286.0,4072874.22,259.5,56.0,8.0,15695.084,0.02,Monsoon,9,3,Tuesday,0,0,1,0.82,156,Nexa
2024-09-24,Maruti Suzuki,Ertiga,MPV,Central,917430.31,5.0,,3440363.66,180.0,31.0,7.0,19113.131,0.02,Monsoon,9,3,Tuesday,0,0,0,0.82,162,Arena
2024-09-24,Maruti Suzuki,Baleno,Premium Hatchback,North,714900.57,7.0,159.0,3753227.99,178.0,49.0,10.0,21085.551,0.02,Monsoon,9,3,Tuesday,0,0,1,0.82,146,Arena
2024-09-24,Maruti Suzuki,Baleno,Premium Hatchback,South,773934.36,11.0,265.0,6384958.47,242.5,53.0,10.0,26329.726,0.01,Monsoon,9,3,Tuesday,0,0,0,0.82,142,Nexa
2024-09-24,Maruti Suzuki,Baleno,Premium Hatchback,East,730144.74,11.0,283.0,6023694.1,270.5,54.0,7.0,22268.74,0.02,Monsoon,9,3,Tuesday,0,0,0,0.82,83,Arena
2024-09-24,Maruti Suzuki,Baleno,Premium Hatchback,West,767226.91,9.0,215.0,5178781.64,172.5,58.0,11.0,30021.923,0.01,Monsoon,9,3,Tuesday,0,0,0,0.82,171,Arena
2024-09-24,Maruti Suzuki,Baleno,Premium Hatchback,Central,776548.97,9.0,68.0,5241705.55,83.5,28.0,7.0,62774.917,0.01,Monsoon,9,3,Tuesday,0,0,0,0.82,94,Arena
2024-09-24,Maruti Suzuki,Grand Vitara,SUV,North,1466280.3,9.0,254.0,9897392.03,262.5,28.0,8.0,37704.351,0.01,Monsoon,9,3,Tuesday,0,0,0,0.82,110,Arena
2024-09-24,Maruti Suzuki,Grand Vitara,SUV,South,1404626.59,9.0,204.0,9481229.48,202.5,48.0,6.0,46820.886,0.01,Monsoon,9,3,Tuesday,0,0,0,0.82,55,Arena
2024-09-24,Maruti Suzuki,Grand Vitara,SUV,East,1476229.82,5.0,246.0,5535861.83,228.0,29.0,12.0,24280.096,0.02,Monsoon,9,3,Tuesday,0,0,0,0.82,179,Nexa
2024-09-24,Maruti Suzuki,Grand Vitara,SUV,West,1410700.86,7.0,105.0,7406179.52,162.0,56.0,8.0,45717.158,0.01,Monsoon,9,3,Tuesday,0,0,0,0.82,57,Arena
2024-09-24,Maruti Suzuki,Grand Vitara,SUV,Central,1427775.8,3.0,166.0,3212495.55,221.0,26.0,12.0,14536.179,0.03,Monsoon,9,3,Tuesday,0,0,0,0.82,188,Nexa
2024-09-25,Maruti Suzuki,Swift,Hatchback,North,652189.13,15.0,235.0,7337127.71,215.0,49.0,13.0,34126.175,0.01,Monsoon,9,3,Wednesday,0,0,1,0.82,151,Nexa
2024-09-25,Maruti Suzuki,Swift,Hatchback,South,674685.79,15.0,154.0,7590215.14,164.5,50.0,13.0,46141.125,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,186,Nexa
2024-09-25,Maruti Suzuki,Swift,Hatchback,East,673804.02,,241.0,7580295.23,150.0,37.0,5.0,50535.302,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,80,Arena
2024-09-25,Maruti Suzuki,Swift,Hatchback,West,662196.93,13.0,69.0,6456420.07,121.0,43.0,9.0,53358.844,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,148,Nexa
2024-09-25,Maruti Suzuki,Swift,Hatchback,Central,635091.32,15.0,78.0,7144777.35,118.5,59.0,12.0,60293.48,0.01,Monsoon,9,3,Wednesday,0,0,1,0.82,78,Nexa
2024-09-25,Maruti Suzuki,Dzire,Sedan,North,708231.1,15.0,231.0,7967599.87,166.0,40.0,13.0,47997.59,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,148,Arena
2024-09-25,Maruti Suzuki,Dzire,Sedan,South,692177.37,6.0,92.0,3114798.17,179.5,48.0,14.0,17352.636,0.02,Monsoon,9,3,Wednesday,0,0,0,0.82,55,Arena
2024-09-25,Maruti Suzuki,Dzire,Sedan,East,701308.88,,200.0,3681871.62,124.0,48.0,10.0,29692.513,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,177,Arena
2024-09-25,Maruti Suzuki,Dzire,Sedan,West,694061.83,,148.0,5205463.72,178.0,25.0,5.0,29244.178,0.01,Monsoon,9,3,Wednesday,0,0,1,0.82,161,Nexa
2024-09-25,Maruti Suzuki,Dzire,Sedan,Central,742693.39,5.0,144.0,2785100.21,126.5,42.0,5.0,22016.602,0.02,Monsoon,9,3,Wednesday,0,0,1,0.82,101,Arena
2024-09-25,Maruti Suzuki,Brezza,Compact SUV,North,1127597.88,7.0,230.0,5919888.87,253.0,28.0,10.0,23398.77,0.02,Monsoon,9,3,Wednesday,0,0,0,0.82,54,Arena
2024-09-25,Maruti Suzuki,Brezza,Compact SUV,South,1079251.26,15.0,199.0,12141576.68,196.5,54.0,14.0,61789.194,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,77,Arena
2024-09-25,Maruti Suzuki,Brezza,Compact SUV,East,1114957.82,13.0,94.0,10870838.74,101.5,50.0,10.0,107101.86,0.0,Monsoon,9,3,Wednesday,0,0,0,0.82,63,Nexa
2024-09-25,Maruti Suzuki,Brezza,Compact SUV,West,1117330.73,12.0,298.0,10055976.57,253.0,56.0,4.0,39746.943,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,57,Arena
2024-09-25,Maruti Suzuki,Brezza,Compact SUV,Central,1102381.84,16.0,135.0,13228582.08,143.5,36.0,3.0,92185.241,0.0,Monsoon,9,3,Wednesday,0,0,0,0.82,155,Nexa
2024-09-25,Maruti Suzuki,Ertiga,MPV,North,939615.22,9.0,159.0,6342402.74,141.0,55.0,11.0,44981.58,0.01,Monsoon,9,3,Wednesday,0,0,1,0.82,179,Nexa
2024-09-25,Maruti Suzuki,Ertiga,MPV,South,990267.29,5.0,108.0,3713502.34,182.5,37.0,13.0,20347.958,0.02,Monsoon,9,3,Wednesday,0,0,0,0.82,133,Arena
2024-09-25,Maruti Suzuki,Ertiga,MPV,East,995142.12,3.0,72.0,2239069.77,118.0,22.0,14.0,18975.168,0.02,Monsoon,9,3,Wednesday,0,0,0,0.82,59,Nexa
2024-09-25,Maruti Suzuki,Ertiga,MPV,West,954820.91,6.0,229.0,4296694.09,204.0,28.0,4.0,21062.226,0.02,Monsoon,9,3,Wednesday,0,0,0,0.82,71,Nexa
2024-09-25,Maruti Suzuki,Ertiga,MPV,Central,914881.76,4.0,62.0,2744645.28,67.0,39.0,11.0,40964.855,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,67,Arena
2024-09-25,Maruti Suzuki,Baleno,Premium Hatchback,North,713770.22,9.0,113.0,4817948.99,141.0,47.0,13.0,34169.851,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,115,Nexa
2024-09-25,Maruti Suzuki,Baleno,Premium Hatchback,South,759776.99,9.0,222.0,5128494.68,210.0,59.0,7.0,24421.403,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,186,Nexa
2024-09-25,Maruti Suzuki,Baleno,Premium Hatchback,East,721805.36,15.0,261.0,8120310.3,250.0,42.0,14.0,32481.241,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,181,Arena
2024-09-25,Maruti Suzuki,Baleno,Premium Hatchback,West,721260.27,7.0,141.0,3786616.42,118.5,36.0,8.0,31954.569,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,101,Arena
2024-09-25,Maruti Suzuki,Baleno,Premium Hatchback,Central,746049.66,10.0,171.0,5595372.45,166.5,24.0,12.0,33605.841,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,183,Arena
2024-09-25,Maruti Suzuki,Grand Vitara,SUV,North,1510605.5,,279.0,9063633.0,258.0,31.0,9.0,35130.36,0.01,Monsoon,9,3,Wednesday,0,0,1,0.82,50,Nexa
2024-09-25,Maruti Suzuki,Grand Vitara,SUV,South,1490909.81,8.0,210.0,8945458.86,136.5,48.0,10.0,65534.497,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,56,Nexa
2024-09-25,Maruti Suzuki,Grand Vitara,SUV,East,1496980.12,5.0,82.0,5613675.45,103.5,41.0,14.0,54238.41,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,81,Nexa
2024-09-25,Maruti Suzuki,Grand Vitara,SUV,West,1519659.64,4.0,184.0,4558978.92,152.5,32.0,13.0,29894.944,0.01,Monsoon,9,3,Wednesday,0,0,0,0.82,149,Arena
2024-09-25,Maruti Suzuki,Grand Vitara,SUV,Central,1517755.84,10.0,114.0,11383168.8,94.5,46.0,7.0,120456.813,0.0,Monsoon,9,3,Wednesday,0,0,1,0.82,184,Arena
2024-09-26,Maruti Suzuki,Swift,Hatchback,North,619152.25,12.0,142.0,5572370.25,163.5,46.0,4.0,34081.775,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,113,Arena
2024-09-26,Maruti Suzuki,Swift,Hatchback,South,679286.87,13.0,197.0,6623046.98,165.0,58.0,10.0,40139.679,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,144,Arena
2024-09-26,Maruti Suzuki,Swift,Hatchback,East,622290.26,12.0,170.0,5600612.34,201.5,43.0,7.0,27794.602,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,152,Nexa
2024-09-26,Maruti Suzuki,Swift,Hatchback,West,664105.58,16.0,155.0,7969266.96,178.5,,14.0,44645.753,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,138,Nexa
2024-09-26,Maruti Suzuki,Swift,Hatchback,Central,633782.14,11.0,240.0,5228702.65,158.0,22.0,13.0,33093.055,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,79,Nexa
2024-09-26,Maruti Suzuki,Dzire,Sedan,North,715942.19,14.0,87.0,7517392.99,179.0,36.0,12.0,41996.609,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,180,Arena
2024-09-26,Maruti Suzuki,Dzire,Sedan,South,704732.52,6.0,72.0,3171296.34,97.5,35.0,4.0,32526.116,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,73,Arena
2024-09-26,Maruti Suzuki,Dzire,Sedan,East,710978.64,11.0,165.0,5865573.78,111.5,21.0,14.0,52606.043,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,132,Nexa
2024-09-26,Maruti Suzuki,Dzire,Sedan,West,755404.15,10.0,96.0,5665531.12,170.5,46.0,3.0,33228.922,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,86,Arena
2024-09-26,Maruti Suzuki,Dzire,Sedan,Central,749657.37,13.0,71.0,7309159.36,170.5,45.0,8.0,42868.97,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,199,Nexa
2024-09-26,Maruti Suzuki,Brezza,Compact SUV,North,1080562.83,18.0,50.0,14587598.21,163.0,38.0,3.0,89494.468,0.0,Monsoon,9,3,Thursday,0,0,0,0.82,122,Nexa
2024-09-26,Maruti Suzuki,Brezza,Compact SUV,South,1149409.38,6.0,201.0,5172342.21,142.0,54.0,8.0,36424.945,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,181,Nexa
2024-09-26,Maruti Suzuki,Brezza,Compact SUV,East,1070923.13,6.0,193.0,4819154.08,229.5,39.0,13.0,20998.493,0.02,Monsoon,9,3,Thursday,0,0,1,0.82,154,Nexa
2024-09-26,Maruti Suzuki,Brezza,Compact SUV,West,1146787.32,9.0,161.0,7740814.41,123.0,38.0,10.0,62933.45,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,169,Nexa
2024-09-26,Maruti Suzuki,Brezza,Compact SUV,Central,1082957.82,12.0,251.0,9746620.38,148.5,46.0,9.0,65633.807,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,147,Arena
2024-09-26,Maruti Suzuki,Ertiga,MPV,North,926968.42,4.0,295.0,2780905.26,233.5,58.0,13.0,11909.659,0.03,Monsoon,9,3,Thursday,0,0,1,0.82,182,Nexa
2024-09-26,Maruti Suzuki,Ertiga,MPV,South,934000.14,2.0,139.0,1401000.21,182.5,34.0,12.0,7676.713,0.05,Monsoon,9,3,Thursday,0,0,0,0.82,190,Arena
2024-09-26,Maruti Suzuki,Ertiga,MPV,East,957025.09,6.0,116.0,4306612.91,117.0,30.0,8.0,36808.657,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,162,Arena
2024-09-26,Maruti Suzuki,Ertiga,MPV,West,982981.17,10.0,287.0,7372358.78,177.0,58.0,5.0,41651.745,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,77,Arena
2024-09-26,Maruti Suzuki,Ertiga,MPV,Central,966786.12,3.0,148.0,2175268.77,139.0,53.0,6.0,15649.416,0.02,Monsoon,9,3,Thursday,0,0,0,0.82,56,Nexa
2024-09-26,Maruti Suzuki,Baleno,Premium Hatchback,North,762235.83,8.0,95.0,4573414.98,78.0,59.0,7.0,58633.525,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,91,Arena
2024-09-26,Maruti Suzuki,Baleno,Premium Hatchback,South,754667.74,6.0,269.0,3396004.83,242.0,58.0,6.0,14033.078,0.03,Monsoon,9,3,Thursday,0,0,0,0.82,147,Arena
2024-09-26,Maruti Suzuki,Baleno,Premium Hatchback,East,716539.79,6.0,280.0,3224429.06,271.5,47.0,6.0,11876.35,0.03,Monsoon,9,3,Thursday,0,0,0,0.82,178,Arena
2024-09-26,Maruti Suzuki,Baleno,Premium Hatchback,West,714425.84,,265.0,6429832.56,221.5,45.0,7.0,29028.589,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,191,Arena
2024-09-26,Maruti Suzuki,Baleno,Premium Hatchback,Central,778979.34,12.0,297.0,7010814.06,192.0,53.0,7.0,36514.657,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,128,Nexa
2024-09-26,Maruti Suzuki,Grand Vitara,SUV,North,1475509.97,8.0,165.0,8853059.82,132.0,59.0,11.0,67068.635,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,65,Nexa
2024-09-26,Maruti Suzuki,Grand Vitara,SUV,South,1512195.52,4.0,195.0,4536586.56,137.5,21.0,8.0,32993.357,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,173,Arena
2024-09-26,Maruti Suzuki,Grand Vitara,SUV,East,1458933.72,7.0,73.0,7659402.03,99.0,27.0,14.0,77367.697,0.0,Monsoon,9,3,Thursday,0,0,0,0.82,96,Nexa
2024-09-26,Maruti Suzuki,Grand Vitara,SUV,West,1415479.93,8.0,115.0,8492879.58,153.0,27.0,12.0,55509.017,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,106,Arena
2024-09-26,Maruti Suzuki,Grand Vitara,SUV,Central,1431907.59,5.0,236.0,5369653.46,163.5,53.0,3.0,32841.917,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,116,Arena
2024-09-27,Maruti Suzuki,Swift,Hatchback,North,639803.48,11.0,162.0,5278378.71,111.0,49.0,11.0,47552.961,0.01,Monsoon,9,3,Friday,0,0,0,0.82,70,Arena
2024-09-27,Maruti Suzuki,Swift,Hatchback,South,640505.87,5.0,248.0,2401897.01,227.0,31.0,8.0,10581.044,0.03,Monsoon,9,3,Friday,0,0,0,0.82,74,Arena
2024-09-27,Maruti Suzuki,Swift,Hatchback,East,627870.31,9.0,136.0,4238124.59,119.5,53.0,6.0,35465.478,0.01,Monsoon,9,3,Friday,0,0,0,0.82,109,Nexa
2024-09-27,Maruti Suzuki,Swift,Hatchback,West,618852.32,14.0,216.0,6497949.36,134.5,55.0,3.0,48311.891,0.01,Monsoon,9,3,Friday,0,0,0,0.82,75,Arena
2024-09-27,Maruti Suzuki,Swift,Hatchback,Central,646231.71,8.0,284.0,3877390.26,175.5,31.0,9.0,22093.392,0.02,Monsoon,9,3,Friday,0,0,0,0.82,183,Nexa
2024-09-27,Maruti Suzuki,Dzire,Sedan,North,751065.94,11.0,209.0,6196294.0,189.5,21.0,9.0,32698.121,0.01,Monsoon,9,3,Friday,0,0,0,0.82,162,Arena
2024-09-27,Maruti Suzuki,Dzire,Sedan,South,733209.84,7.0,211.0,3849351.66,225.0,24.0,10.0,17108.23,0.02,Monsoon,9,3,Friday,0,0,0,0.82,172,Arena
2024-09-27,Maruti Suzuki,Dzire,Sedan,East,721553.6,7.0,252.0,3788156.4,253.5,39.0,11.0,14943.418,0.02,Monsoon,9,3,Friday,0,0,0,0.82,189,Arena
2024-09-27,Maruti Suzuki,Dzire,Sedan,West,695591.21,8.0,280.0,4173547.26,271.0,49.0,14.0,15400.543,0.02,Monsoon,9,3,Friday,0,0,1,0.82,65,Arena
2024-09-27,Maruti Suzuki,Dzire,Sedan,Central,715837.43,6.0,124.0,3221268.44,192.0,,12.0,16777.44,0.02,Monsoon,9,3,Friday,0,0,0,0.82,63,Arena
2024-09-27,Maruti Suzuki,Brezza,Compact SUV,North,1147119.66,5.0,262.0,4301698.72,189.5,,6.0,22700.257,0.02,Monsoon,9,3,Friday,0,0,0,0.82,87,Nexa
2024-09-27,Maruti Suzuki,Brezza,Compact SUV,South,1111213.25,13.0,203.0,10834329.19,213.0,23.0,14.0,50865.395,0.01,Monsoon,9,3,Friday,0,0,1,0.82,65,Nexa
2024-09-27,Maruti Suzuki,Brezza,Compact SUV,East,1046849.08,13.0,234.0,10206778.53,161.0,27.0,7.0,63396.14,0.01,Monsoon,9,3,Friday,0,0,1,0.82,192,Arena
2024-09-27,Maruti Suzuki,Brezza,Compact SUV,West,1121996.1,9.0,262.0,7573473.68,260.0,39.0,6.0,29128.745,0.01,Monsoon,9,3,Friday,0,0,0,0.82,51,Arena
2024-09-27,Maruti Suzuki,Brezza,Compact SUV,Central,1133475.13,11.0,116.0,9351169.82,116.5,47.0,7.0,80267.552,0.0,Monsoon,9,3,Friday,0,0,0,0.82,54,Nexa
2024-09-27,Maruti Suzuki,Ertiga,MPV,North,983659.45,4.0,179.0,2950978.35,196.5,43.0,4.0,15017.702,0.02,Monsoon,9,3,Friday,0,0,0,0.82,157,Arena
2024-09-27,Maruti Suzuki,Ertiga,MPV,South,910485.78,7.0,77.0,4780050.34,88.0,39.0,8.0,54318.754,0.01,Monsoon,9,3,Friday,0,0,1,0.82,174,Arena
2024-09-27,Maruti Suzuki,Ertiga,MPV,East,940345.42,7.0,181.0,4936813.46,207.0,39.0,13.0,23849.34,0.02,Monsoon,9,3,Friday,0,0,0,0.82,78,Nexa
2024-09-27,Maruti Suzuki,Ertiga,MPV,West,922957.98,9.0,110.0,6229966.37,133.5,55.0,3.0,46666.415,0.01,Monsoon,9,3,Friday,0,0,0,0.82,54,Nexa
2024-09-27,Maruti Suzuki,Ertiga,MPV,Central,982831.36,7.0,80.0,5159864.64,94.0,27.0,13.0,54892.177,0.01,Monsoon,9,3,Friday,0,0,1,0.82,97,Arena
2024-09-27,Maruti Suzuki,Baleno,Premium Hatchback,North,786429.62,11.0,153.0,6488044.36,151.0,38.0,6.0,42967.181,0.01,Monsoon,9,3,Friday,0,0,1,0.82,129,Nexa
2024-09-27,Maruti Suzuki,Baleno,Premium Hatchback,South,720938.31,12.0,54.0,6488444.79,129.0,48.0,8.0,50298.022,0.01,Monsoon,9,3,Friday,0,0,0,0.82,113,Nexa
2024-09-27,Maruti Suzuki,Baleno,Premium Hatchback,East,739144.31,13.0,298.0,7206657.02,212.5,51.0,3.0,33913.68,0.01,Monsoon,9,3,Friday,0,0,0,0.82,134,Arena
2024-09-27,Maruti Suzuki,Baleno,Premium Hatchback,West,715482.61,13.0,236.0,6975955.45,231.0,28.0,9.0,30198.941,0.01,Monsoon,9,3,Friday,0,0,1,0.82,191,Arena
2024-09-27,Maruti Suzuki,Baleno,Premium Hatchback,Central,713198.07,9.0,240.0,4814086.97,145.5,,,33086.508,0.01,Monsoon,9,3,Friday,0,0,0,0.82,168,Arena
2024-09-27,Maruti Suzuki,Grand Vitara,SUV,North,1478746.43,8.0,132.0,8872478.58,136.0,33.0,4.0,65238.813,0.01,Monsoon,9,3,Friday,0,0,1,0.82,129,Arena
2024-09-27,Maruti Suzuki,Grand Vitara,SUV,South,1505112.73,8.0,297.0,9030676.38,224.5,28.0,14.0,40225.73,0.01,Monsoon,9,3,Friday,0,0,1,0.82,191,Nexa
2024-09-27,Maruti Suzuki,Grand Vitara,SUV,East,1438942.9,3.0,150.0,3237621.52,159.0,20.0,6.0,20362.399,0.02,Monsoon,9,3,Friday,0,0,1,0.82,74,Arena
2024-09-27,Maruti Suzuki,Grand Vitara,SUV,West,1466023.37,5.0,199.0,5497587.64,123.5,50.0,12.0,44514.88,0.01,Monsoon,9,3,Friday,0,0,1,0.82,85,Arena
