Price,Units_Sold,COGS,Inventory_Turnover_Ratio,Days_Sales_Inventory,Quarter,Seasonality_Flag,Company_Hyundai India,Company_Maruti Suzuki,Car_Model_Alcazar,Car_Model_Brezza,Car_Model_Creta,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Nexon,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium SUV,Car_Type_Sedan,Season_Festive,Season_Monsoon
2793667.51,1.0,2011440.61,27553.981,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2937213.07,3.0,6344380.23,36357.48,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3018026.59,5.0,10864895.72,71715.483,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
714932.02,4.0,2059004.22,13772.603,0.03,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
729938.6,7.0,3678890.54,32270.97,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
761803.07,10.0,5484982.1,33753.736,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
754071.34,6.0,3257588.19,21153.17,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
720765.07,5.0,2594754.25,26477.084,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1143049.07,7.0,5760967.31,54093.59,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1122976.8,9.6,4042716.48,22335.45,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1057910.87,9.0,6855262.44,37563.082,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1110287.65,9.0,7194663.97,43341.349,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1149745.19,7.0,5794715.76,42297.195,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1178101.37,7.0,5937630.9,44145.955,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1167171.94,10.0,8403637.97,89878.481,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1116639.01,12.0,9647761.05,74788.845,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1109074.4,12.0,9582402.82,49778.716,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1131781.39,12.0,9778591.21,63291.852,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
798150.37,11.0,6321350.93,103628.704,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
791664.94,7.0,3989991.3,25413.957,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
800835.0,11.0,6342613.2,37200.077,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
783185.22,12.0,6766720.3,43237.829,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
831630.27,13.0,7784059.33,64331.069,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1559000.71,4.0,4489922.04,39213.293,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1644948.49,9.0,10659266.22,68328.63,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1648264.77,6.0,7120503.81,73407.256,0.0,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1580221.18,7.0,7964314.75,77323.444,0.0,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1572799.1,1.0,1339200.184,7305.905,0.05,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2961356.26,0.0,0.0,0.0,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2819214.62,3.0,6089503.58,34210.694,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2908240.13,4.0,8375731.57,56212.964,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2906599.57,1.0,2092751.69,15110.121,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2831680.77,8.0,16310481.24,90613.785,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
785874.06,9.0,5092463.91,71724.844,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
760443.39,9.0,4927673.17,45001.581,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
716031.86,7.0,3608800.57,30976.829,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
749454.68,10.0,5396073.7,47542.5,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
738573.8,5.0,2658865.68,19407.779,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1090539.19,10.0,7851882.17,68575.39,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1138168.11,4.0,3277924.16,17435.767,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1139953.52,8.0,5255362.279999999,51701.829,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1074767.07,9.0,6964490.61,84932.812,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1103096.57,7.0,5559606.71,38742.904,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1194299.45,19.0,16338016.48,104730.875,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1201101.69,9.0,7783138.95,49416.755,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1106443.4,7.0,5576474.74,65993.784,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1167393.0,8.0,6724183.68,50940.785,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1203752.29,13.0,11267121.43,116155.891,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
794835.7,12.0,6867380.45,46716.874,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
787016.61,9.0,5099867.63,38489.567,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
810307.22,9.0,5250790.79,36847.655,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
762407.25,7.0,3842532.54,45744.435,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
831547.0,10.0,5987138.4,30624.749,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1578082.94,8.0,9089757.73,55256.886,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1525394.4,0.0,0.0,0.0,0.0,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1560851.11,6.0,6742876.8,59408.606,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1529497.12,0.0,0.0,0.0,0.0,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1540299.93,4.0,4436063.8,22984.787,0.02,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2833353.87,2.0,4080029.57,29458.697,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2994625.12,6.0,12936780.52,99897.919,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3017578.42,1.0,2172656.46,29163.174,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2830973.04,4.0,8153202.36,46456.994,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2944791.22,0.0,0.0,0.0,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
721646.29,11.0,5715438.62,25178.144,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
763843.79,7.0,3849772.7,33331.365,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
753204.07,6.0,3253841.58,26561.972,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
759160.1,16.0,8745524.35,54659.527,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
750244.97,8.0,4321411.03,22804.28,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1102884.15,6.0,4764459.53,25964.357,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1082782.64,11.0,8575638.51,42559.0,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1109531.48,4.0,3195450.66,26740.173,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1130758.94,11.0,8955610.8,65850.079,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1123249.24,9.0,7278655.08,54933.246,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1106442.35,8.0,6373107.94,50580.222,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1197487.83,19.0,16381633.51,84441.41,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200712.47,11.0,9509642.76,50853.705,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1158163.94,9.0,7504902.33,61768.743,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1107918.61,5.0,3988507.0,23324.602,0.02,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
793707.66,10.0,5714695.15,32195.466,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
837522.52,8.0,4824129.72,70425.251,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
794572.04,7.0,4004643.08,29664.023,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
772667.1,5.0,2781601.56,37088.021,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
820160.07,12.0,7086183.0,44288.644,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1531592.49,10.0,11027465.93,111388.545,0.0,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1537860.64,6.0,6643557.96,60950.073,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1623784.13,10.0,11691245.74,59955.106,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1675361.42,7.0,8443821.56,58434.751,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1577063.8,4.0,4541943.74,35763.337,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3025068.31,4.0,8712196.73,57506.249,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2950485.27,4.0,8497397.58,61575.345,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2777676.16,5.0,9999634.18,47959.876,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3001317.77,3.0,6482846.38,34120.244,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2855938.21,2.0,4112551.02,39354.555,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
785415.53,9.0,5089492.63,40233.143,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
783279.37,8.0,4511689.17,53710.585,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
751134.27,5.0,2704083.37,14696.105,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
762909.45,6.0,3295768.82,37031.11,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
755822.49,9.0,4897729.74,35362.67,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1068530.66,7.0,5385394.53,52797.986,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1095526.64,9.0,7099012.63,63955.069,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1061806.99,4.0,3058004.13,22568.296,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1065640.84,8.0,6138091.24,55050.146,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1087879.69,10.0,7832733.77,48802.08,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1182401.95,18.0,15323929.27,89352.357,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1151610.82,8.0,6633278.32,67342.927,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198943.43,13.0,11222110.5,63045.565,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1113531.3,6.0,4810455.22,42950.493,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1178619.01,6.0,5091634.12,53596.149,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
831816.81,15.0,8983621.55,66299.79,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
830631.64,8.0,4784438.25,24789.835,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
826780.89,7.0,4166975.69,32302.137,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
763372.31,11.0,6045908.7,70301.264,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
776320.85,9.0,5030559.11,46364.6,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1611014.87,4.0,4639722.83,37417.12,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1580708.29,2.0,2276219.94,11496.06,0.03,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1665018.18,10.0,11988130.9,86870.514,0.0,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1536093.51,2.0,2211974.65,13911.79,0.03,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1677318.51,8.0,9661354.62,117821.398,0.0,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2757918.08,6.0,11914206.11,75886.663,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2846421.25,2.0,4098846.6,26877.683,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2999723.22,1.0,2159800.72,15209.864,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3021605.2,2.0,4351111.49,58014.82,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3017828.66,0.0,0.0,0.0,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
727772.1,9.0,4715963.21,23462.504,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
715165.39,9.0,4634271.73,32521.205,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
739952.7,13.0,6925957.27,47765.223,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
765758.84,12.0,6616156.38,43527.345,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
777120.31,10.0,5595266.23,32913.331,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1136002.49,4.0,3271687.17,26278.612,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1091585.9,7.0,5501592.94,25889.849,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1138491.64,6.0,4918283.88,92797.809,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1133274.66,3.0,2447873.27,19582.986,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1068980.83,8.0,6157329.58,43361.476,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1113528.46,15.0,8000989.816,66811.708,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1138200.7,9.0,7375540.54,106122.885,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1099366.36,13.0,10290069.13,62175.644,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1162904.19,12.0,10047492.2,88524.16,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1163156.81,8.0,6699783.23,44964.988,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
781894.27,8.0,4503711.0,38006.0,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
788114.22,11.0,6241864.62,45896.063,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
760510.04,6.0,3285403.37,25272.334,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
788504.61,9.0,5109509.87,55538.151,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
776594.01,6.0,3354886.12,32258.52,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1622548.93,9.0,10514117.07,57141.941,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1592602.13,3.0,3440020.6,19884.512,0.02,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1562523.47,5.0,5625084.49,55970.99,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1578873.43,7.0,7957522.09,39688.389,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1566775.9,10.0,11280786.48,135099.239,0.0,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2963397.33,3.0,6400938.23,34787.708,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2757995.9,1.0,1985757.05,14494.577,0.03,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2777729.81,5.0,9999827.32,53762.512,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2919074.32,2.0,4203467.02,32711.806,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2878649.77,1.0,2072627.83,12227.893,0.03,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
726195.06,5.0,2614302.22,18607.133,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
775143.55,4.0,2232413.42,41727.354,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
748822.63,10.0,5391522.94,28526.576,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
748117.3,9.0,4847800.1,29924.692,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
726639.49,7.0,3662263.03,22330.872,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1150353.59,10.0,8282545.85,56152.853,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1096727.1,3.0,2368930.54,21246.014,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1140055.11,10.0,8208396.79,67558.821,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1065391.91,10.0,7670821.75,62111.917,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1078101.5,6.0,4657398.48,44568.407,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1164409.17,9.0,7545371.42,52580.986,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1105392.59,13.0,10346474.64,53608.677,0.01,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1143356.91,11.0,9055386.73,93838.204,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1204365.02,12.0,10405713.77,94597.398,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1106484.46,12.0,9560025.73,80675.323,0.0,3,0.82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
816534.97,13.0,7642767.32,61387.689,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
804282.94,13.0,7528088.32,44153.011,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
827678.19,11.0,6555211.26,91681.276,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
767186.91,8.0,4418996.6,20649.517,0.02,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
802143.76,6.0,3465261.04,33002.486,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1542165.61,6.0,6662155.44,31499.553,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1630868.48,2.0,2348450.61,32170.556,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1573708.38,5.0,5665350.17,39617.833,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1579270.84,7.0,7959525.03,41028.48,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1608466.53,3.0,3474287.7,33088.454,0.01,3,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2790865.74,3.0,6028270.0,69290.46,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3013521.34,2.0,4339470.73,43394.707,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3021018.93,4.0,8700534.52,42441.632,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3005197.67,7.0,15146196.26,74981.17,0.0,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2804895.36,3.0,6058573.98,27414.362,0.01,3,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
