Date,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,EV_Charging_Stations_Nearby,Govt_Subsidy_Applied
2024-10-25,Tata Motors,Nexon,Compact SUV,Central,902515.91,15.0,212.0,9882549.21,224.5,27.0,6.0,44020.264,0.01,Festive,10,4,Friday,0,0,0,1.35,1,0
2024-10-25,Tata Motors,Harrier,SUV,North,1475376.71,11.0,78.0,11847274.98,97.5,26.0,11.0,121510.513,0.0,Festive,10,4,Friday,0,0,0,1.35,0,0
2024-10-25,Tata Motors,Harrier,SUV,South,1579190.03,8.0,204.0,9222469.78,188.5,56.0,8.0,48925.569,0.01,Festive,10,4,Friday,0,0,0,1.35,11,0
2024-10-25,Tata Motors,Harrier,SUV,East,1553131.74,8.0,141.0,9070289.36,167.5,25.0,13.0,54150.981,0.01,Festive,10,4,Friday,0,0,1,1.35,11,0
2024-10-25,Tata Motors,Harrier,SUV,West,1627449.35,16.0,115.0,19008608.41,119.0,21.0,11.0,159736.205,0.0,Festive,10,4,Friday,0,0,0,1.35,18,0
2024-10-25,Tata Motors,Harrier,SUV,Central,1600759.01,12.0,102.0,14022648.93,108.5,,14.0,129241.004,0.0,Festive,10,4,Friday,0,0,0,1.35,9,0
2024-10-25,Tata Motors,Safari,MPV,North,1691218.36,7.0,89.0,8642125.82,158.0,31.0,13.0,54696.999,0.01,Festive,10,4,Friday,0,0,1,1.35,9,0
2024-10-25,Tata Motors,Safari,MPV,South,1582297.76,12.0,123.0,13860928.38,91.5,50.0,15.0,151485.556,0.0,Festive,10,4,Friday,0,0,0,1.35,5,0
2024-10-25,Tata Motors,Safari,MPV,East,1675880.69,4.0,99.0,4893571.61,157.5,32.0,9.0,31070.296,0.01,Festive,10,4,Friday,0,0,0,1.35,12,0
2024-10-25,Tata Motors,Safari,MPV,West,1651032.9,7.0,98.0,8436778.12,91.0,28.0,7.0,92711.847,0.0,Festive,10,4,Friday,0,0,1,1.35,19,0
2024-10-25,Tata Motors,Safari,MPV,Central,1626013.7,11.0,104.0,13056890.01,108.5,30.0,13.0,120340.0,0.0,Festive,10,4,Friday,0,0,0,1.35,7,0
2024-10-25,Tata Motors,Nexon EV,Electric SUV,North,1522756.37,10.0,52.0,11116121.5,146.5,23.0,13.0,75877.962,0.0,Festive,10,4,Friday,0,0,1,1.35,18,0
2024-10-25,Tata Motors,Nexon EV,Electric SUV,South,1496110.38,7.0,130.0,7645124.04,145.5,48.0,,52543.808,0.01,Festive,10,4,Friday,0,0,1,1.35,6,1
2024-10-25,Tata Motors,Nexon EV,Electric SUV,East,1474630.72,6.0,165.0,6458882.55,193.5,19.0,12.0,33379.238,0.01,Festive,10,4,Friday,0,0,0,1.35,14,0
2024-10-25,Tata Motors,Nexon EV,Electric SUV,West,1543527.67,8.0,130.0,9014201.59,164.0,,11.0,54964.644,0.01,Festive,10,4,Friday,0,0,0,1.35,6,0
2024-10-25,Tata Motors,Nexon EV,Electric SUV,Central,1502861.06,19.0,184.0,20844682.9,139.0,54.0,15.0,149961.747,0.0,Festive,10,4,Friday,0,0,0,1.35,18,0
2024-10-26,Tata Motors,Tiago,Hatchback,North,557995.52,18.0,91.0,7332061.13,93.5,31.0,15.0,78417.766,0.0,Festive,10,4,Saturday,1,0,1,1.35,10,0
2024-10-26,Tata Motors,Tiago,Hatchback,South,528268.38,16.0,58.0,6170174.68,60.0,22.0,4.0,102836.245,0.0,Festive,10,4,Saturday,1,0,0,1.35,12,0
2024-10-26,Tata Motors,Tiago,Hatchback,East,553325.53,13.0,47.0,5251059.28,128.0,50.0,5.0,41023.901,0.01,Festive,10,4,Saturday,1,0,0,1.35,2,0
2024-10-26,Tata Motors,Tiago,Hatchback,West,568157.66,27.0,231.0,11198387.48,147.0,46.0,6.0,76179.507,0.0,Festive,10,4,Saturday,1,0,0,1.35,11,0
2024-10-26,Tata Motors,Tiago,Hatchback,Central,542193.9,24.0,123.0,9499237.13,145.5,,12.0,65286.853,0.01,Festive,10,4,Saturday,1,0,0,1.35,9,0
2024-10-26,Tata Motors,Tigor,Sedan,North,680053.43,8.0,268.0,3971512.03,228.5,41.0,10.0,17380.797,0.02,Festive,10,4,Saturday,1,0,0,1.35,18,0
2024-10-26,Tata Motors,Tigor,Sedan,South,693082.16,8.0,219.0,4047599.81,217.5,20.0,12.0,18609.654,0.02,Festive,10,4,Saturday,1,0,1,1.35,15,0
2024-10-26,Tata Motors,Tigor,Sedan,East,726313.89,9.0,60.0,4771882.26,123.5,39.0,9.0,38638.723,0.01,Festive,10,4,Saturday,1,0,0,1.35,7,0
2024-10-26,Tata Motors,Tigor,Sedan,West,697832.97,6.0,100.0,,161.0,35.0,15.0,18984.524,0.02,Festive,10,4,Saturday,1,0,0,1.35,10,0
2024-10-26,Tata Motors,Tigor,Sedan,Central,666306.4,5.0,260.0,2432018.36,184.5,,9.0,13181.671,0.03,Festive,10,4,Saturday,1,0,0,1.35,4,0
2024-10-26,Tata Motors,Nexon,Compact SUV,North,893402.47,18.0,134.0,11739308.46,122.5,33.0,5.0,95831.089,0.0,Festive,10,4,Saturday,1,0,0,1.35,7,0
2024-10-26,Tata Motors,Nexon,Compact SUV,South,864425.13,18.0,179.0,11358546.21,196.5,19.0,11.0,57804.306,0.01,Festive,10,4,Saturday,1,0,0,1.35,10,0
2024-10-26,Tata Motors,Nexon,Compact SUV,East,874873.49,20.0,55.0,12773152.95,51.5,53.0,7.0,248022.387,0.0,Festive,10,4,Saturday,1,0,0,1.35,0,0
2024-10-26,Tata Motors,Nexon,Compact SUV,West,890648.37,27.0,225.0,17554679.37,199.0,30.0,11.0,88214.469,0.0,Festive,10,4,Saturday,1,0,1,1.35,10,0
2024-10-26,Tata Motors,Nexon,Compact SUV,Central,892653.38,21.0,274.0,13684376.32,200.5,49.0,11.0,68251.253,0.01,Festive,10,4,Saturday,1,0,0,1.35,7,0
2024-10-26,Tata Motors,Harrier,SUV,North,1606895.38,11.0,253.0,12903369.9,202.0,44.0,12.0,63878.069,0.01,Festive,10,4,Saturday,1,0,0,1.35,4,0
2024-10-26,Tata Motors,Harrier,SUV,South,1508119.9,14.0,279.0,15412985.38,251.0,27.0,10.0,61406.316,0.01,Festive,10,4,Saturday,1,0,0,1.35,4,0
2024-10-26,Tata Motors,Harrier,SUV,East,1488032.07,15.0,148.0,16293951.17,134.5,47.0,5.0,121144.618,0.0,Festive,10,4,Saturday,1,0,1,1.35,17,0
2024-10-26,Tata Motors,Harrier,SUV,West,1473410.44,16.0,256.0,,189.0,25.0,6.0,91055.206,0.0,Festive,10,4,Saturday,1,0,1,1.35,9,0
2024-10-26,Tata Motors,Harrier,SUV,Central,1596879.1,12.0,166.0,13988660.92,155.5,28.0,4.0,89959.234,0.0,Festive,10,4,Saturday,1,0,0,1.35,9,0
2024-10-26,Tata Motors,Safari,MPV,North,1632010.64,5.0,278.0,5956838.84,170.5,25.0,11.0,34937.471,0.01,Festive,10,4,Saturday,1,0,1,1.35,10,0
2024-10-26,Tata Motors,Safari,MPV,South,1682112.37,7.0,90.0,8595594.21,109.0,54.0,5.0,78858.662,0.0,Festive,10,4,Saturday,1,0,1,1.35,5,0
2024-10-26,Tata Motors,Safari,MPV,East,1666334.57,5.0,239.0,6082121.18,225.0,37.0,7.0,27031.65,0.01,Festive,10,4,Saturday,1,0,1,1.35,2,0
2024-10-26,Tata Motors,Safari,MPV,West,1580116.32,7.0,215.0,8074394.4,195.5,39.0,10.0,41301.25,0.01,Festive,10,4,Saturday,1,0,0,1.35,17,0
2024-10-26,Tata Motors,Safari,MPV,Central,1619940.16,9.0,140.0,10643006.85,178.5,40.0,12.0,59624.688,0.01,Festive,10,4,Saturday,1,0,0,1.35,4,0
2024-10-26,Tata Motors,Nexon EV,Electric SUV,North,1524431.06,10.0,278.0,11128346.74,189.0,57.0,8.0,58880.141,0.01,Festive,10,4,Saturday,1,0,0,1.35,17,0
2024-10-26,Tata Motors,Nexon EV,Electric SUV,South,1544636.01,9.0,191.0,10148258.59,169.0,32.0,9.0,60048.867,0.01,Festive,10,4,Saturday,1,0,1,1.35,7,0
2024-10-26,Tata Motors,Nexon EV,Electric SUV,East,1541948.99,11.0,218.0,12381850.39,167.5,49.0,9.0,73921.495,0.0,Festive,10,4,Saturday,1,0,1,1.35,18,0
2024-10-26,Tata Motors,Nexon EV,Electric SUV,West,1514160.19,18.0,104.0,19896064.9,157.0,21.0,8.0,126726.528,0.0,Festive,10,4,Saturday,1,0,1,1.35,19,0
2024-10-26,Tata Motors,Nexon EV,Electric SUV,Central,1524569.99,10.0,173.0,11129360.93,208.0,56.0,8.0,53506.543,0.01,Festive,10,4,Saturday,1,0,0,1.35,3,0
2024-10-27,Tata Motors,Tiago,Hatchback,North,571472.93,20.0,240.0,8343504.78,142.0,21.0,8.0,58757.076,0.01,Festive,10,4,Sunday,1,0,0,1.35,10,0
2024-10-27,Tata Motors,Tiago,Hatchback,South,544931.41,18.0,177.0,7160398.73,181.0,49.0,14.0,39560.214,0.01,Festive,10,4,Sunday,1,0,0,1.35,11,0
2024-10-27,Tata Motors,Tiago,Hatchback,East,530455.84,19.0,47.0,7357422.5,140.5,34.0,6.0,52365.996,0.01,Festive,10,4,Sunday,1,0,1,1.35,5,0
2024-10-27,Tata Motors,Tiago,Hatchback,West,547414.53,19.0,126.0,7592639.53,160.0,36.0,6.0,47453.997,0.01,Festive,10,4,Sunday,1,0,0,1.35,17,0
2024-10-27,Tata Motors,Tiago,Hatchback,Central,556645.42,13.0,67.0,,54.5,,9.0,96927.799,0.0,Festive,10,4,Sunday,1,0,1,1.35,12,0
2024-10-27,Tata Motors,Tigor,Sedan,North,673530.18,5.0,179.0,2458385.16,175.0,25.0,4.0,14047.915,0.03,Festive,10,4,Sunday,1,0,0,1.35,11,0
2024-10-27,Tata Motors,Tigor,Sedan,South,705296.95,11.0,55.0,5663534.51,151.5,53.0,7.0,37383.066,0.01,Festive,10,4,Sunday,1,0,0,1.35,16,0
2024-10-27,Tata Motors,Tigor,Sedan,East,729763.92,6.0,185.0,3196365.97,179.0,24.0,5.0,17856.793,0.02,Festive,10,4,Sunday,1,0,0,1.35,12,0
2024-10-27,Tata Motors,Tigor,Sedan,West,724120.84,,121.0,4757473.92,126.5,40.0,10.0,37608.489,0.01,Festive,10,4,Sunday,1,0,1,1.35,2,0
2024-10-27,Tata Motors,Tigor,Sedan,Central,719352.14,6.0,93.0,3150762.37,131.5,57.0,11.0,23960.17,0.02,Festive,10,4,Sunday,1,0,1,1.35,14,0
2024-10-27,Tata Motors,Nexon,Compact SUV,North,855464.18,7.0,205.0,4371421.96,188.0,48.0,13.0,23252.244,0.02,Festive,10,4,Sunday,1,0,1,1.35,7,0
2024-10-27,Tata Motors,Nexon,Compact SUV,South,869521.7,17.0,148.0,10790764.3,147.0,,11.0,73406.56,0.0,Festive,10,4,Sunday,1,0,0,1.35,16,0
2024-10-27,Tata Motors,Nexon,Compact SUV,East,870443.68,16.0,215.0,10166782.18,142.0,,8.0,71597.058,0.01,Festive,10,4,Sunday,1,0,1,1.35,1,0
2024-10-27,Tata Motors,Nexon,Compact SUV,West,937435.29,14.0,87.0,9580588.66,103.5,39.0,10.0,92566.074,0.0,Festive,10,4,Sunday,1,0,0,1.35,6,0
2024-10-27,Tata Motors,Nexon,Compact SUV,Central,891524.66,20.0,149.0,13016260.04,109.5,57.0,12.0,118869.955,0.0,Festive,10,4,Sunday,1,0,0,1.35,12,0
2024-10-27,Tata Motors,Harrier,SUV,North,1559881.76,9.0,64.0,10248423.16,85.5,45.0,12.0,119864.598,0.0,Festive,10,4,Sunday,1,0,0,1.35,10,0
2024-10-27,Tata Motors,Harrier,SUV,South,1473173.34,13.0,133.0,13980415.0,156.5,26.0,6.0,89331.725,0.0,Festive,10,4,Sunday,1,0,0,1.35,14,0
2024-10-27,Tata Motors,Harrier,SUV,East,1584853.65,8.0,207.0,9255545.32,189.5,19.0,,48841.928,0.01,Festive,10,4,Sunday,1,0,0,1.35,18,0
2024-10-27,Tata Motors,Harrier,SUV,West,1622824.87,13.0,155.0,15400608.02,164.5,45.0,14.0,93620.717,0.0,Festive,10,4,Sunday,1,0,0,1.35,10,0
2024-10-27,Tata Motors,Harrier,SUV,Central,1608650.99,9.0,156.0,10568837.0,139.0,52.0,11.0,76034.799,0.0,Festive,10,4,Sunday,1,0,0,1.35,10,0
2024-10-27,Tata Motors,Safari,MPV,North,1581043.09,14.0,146.0,16158260.38,128.0,48.0,14.0,126236.409,0.0,Festive,10,4,Sunday,1,0,0,1.35,14,0
2024-10-27,Tata Motors,Safari,MPV,South,1667984.21,10.0,202.0,12176284.73,208.0,38.0,10.0,58539.83,0.01,Festive,10,4,Sunday,1,0,1,1.35,8,0
2024-10-27,Tata Motors,Safari,MPV,East,1586792.49,12.0,264.0,13900302.21,253.5,40.0,5.0,54833.539,0.01,Festive,10,4,Sunday,1,0,0,1.35,10,0
2024-10-27,Tata Motors,Safari,MPV,West,1693436.94,8.0,58.0,9889671.73,109.5,55.0,14.0,90316.637,0.0,Festive,10,4,Sunday,1,0,1,1.35,5,0
2024-10-27,Tata Motors,Safari,MPV,Central,1571698.09,5.0,165.0,5736698.03,204.5,40.0,12.0,28052.313,0.01,Festive,10,4,Sunday,1,0,1,1.35,8,0
2024-10-27,Tata Motors,Nexon EV,Electric SUV,North,1572703.81,20.0,181.0,22961475.63,154.0,27.0,11.0,149100.491,0.0,Festive,10,4,Sunday,1,0,0,1.35,0,1
2024-10-27,Tata Motors,Nexon EV,Electric SUV,South,1451198.12,7.0,274.0,7415622.39,166.5,30.0,14.0,44538.273,0.01,Festive,10,4,Sunday,1,0,1,1.35,14,0
2024-10-27,Tata Motors,Nexon EV,Electric SUV,East,1467358.08,,204.0,12854056.78,154.5,40.0,4.0,83197.779,0.0,Festive,10,4,Sunday,1,0,0,1.35,6,0
2024-10-27,Tata Motors,Nexon EV,Electric SUV,West,1554804.15,13.0,57.0,14755091.38,63.0,55.0,9.0,234207.8,0.0,Festive,10,4,Sunday,1,0,0,1.35,7,1
2024-10-27,Tata Motors,Nexon EV,Electric SUV,Central,1496189.81,14.0,125.0,15291059.86,103.0,50.0,6.0,148456.892,0.0,Festive,10,4,Sunday,1,0,0,1.35,5,0
2024-10-28,Tata Motors,Tiago,Hatchback,North,539744.82,17.0,99.0,6698233.22,174.0,22.0,10.0,38495.593,0.01,Festive,10,4,Monday,0,0,0,1.35,7,0
2024-10-28,Tata Motors,Tiago,Hatchback,South,558035.66,11.0,144.0,4481026.35,155.0,22.0,8.0,28909.847,0.01,Festive,10,4,Monday,0,0,0,1.35,14,0
2024-10-28,Tata Motors,Tiago,Hatchback,East,558795.77,12.0,91.0,4895050.95,135.5,32.0,12.0,36125.837,0.01,Festive,10,4,Monday,0,0,1,1.35,18,0
2024-10-28,Tata Motors,Tiago,Hatchback,West,539255.43,16.0,81.0,6298503.42,142.0,24.0,5.0,44355.658,0.01,Festive,10,4,Monday,0,0,0,1.35,14,0
2024-10-28,Tata Motors,Tiago,Hatchback,Central,565674.63,17.0,201.0,7020022.16,144.5,51.0,4.0,48581.468,0.01,Festive,10,4,Monday,0,0,0,1.35,12,0
2024-10-28,Tata Motors,Tigor,Sedan,North,717145.08,,168.0,1570547.73,157.5,41.0,15.0,9971.732,0.04,Festive,10,4,Monday,0,0,1,1.35,8,0
2024-10-28,Tata Motors,Tigor,Sedan,South,725748.0,10.0,248.0,5297960.4,224.5,55.0,12.0,23598.933,0.02,Festive,10,4,Monday,0,0,0,1.35,4,0
2024-10-28,Tata Motors,Tigor,Sedan,East,705507.88,15.0,207.0,7725311.29,182.0,49.0,4.0,42446.765,0.01,Festive,10,4,Monday,0,0,0,1.35,5,0
2024-10-28,Tata Motors,Tigor,Sedan,West,725255.07,12.0,93.0,6353234.41,165.0,25.0,10.0,38504.451,0.01,Festive,10,4,Monday,0,0,0,1.35,14,0
2024-10-28,Tata Motors,Tigor,Sedan,Central,667124.07,8.0,228.0,3896004.57,145.0,45.0,8.0,26868.997,0.01,Festive,10,4,Monday,0,0,1,1.35,15,0
2024-10-28,Tata Motors,Nexon,Compact SUV,North,943827.68,9.0,219.0,6200947.86,213.5,32.0,9.0,29044.252,0.01,Festive,10,4,Monday,0,0,0,1.35,17,0
2024-10-28,Tata Motors,Nexon,Compact SUV,South,932444.42,11.0,233.0,7487528.69,142.0,57.0,5.0,52729.075,0.01,Festive,10,4,Monday,0,0,0,1.35,18,0
2024-10-28,Tata Motors,Nexon,Compact SUV,East,870671.51,14.0,95.0,8898262.83,103.5,22.0,11.0,85973.554,0.0,Festive,10,4,Monday,0,0,1,1.35,13,0
2024-10-28,Tata Motors,Nexon,Compact SUV,West,863877.33,17.0,165.0,10720717.67,104.5,55.0,8.0,102590.6,0.0,Festive,10,4,Monday,0,0,0,1.35,5,0
2024-10-28,Tata Motors,Nexon,Compact SUV,Central,939495.21,16.0,183.0,10973304.05,128.5,31.0,10.0,85395.362,0.0,Festive,10,4,Monday,0,0,0,1.35,3,0
2024-10-28,Tata Motors,Harrier,SUV,North,1598793.9,13.0,70.0,15172554.11,155.0,37.0,13.0,97887.446,0.0,Festive,10,4,Monday,0,0,0,1.35,10,0
2024-10-28,Tata Motors,Harrier,SUV,South,1618835.09,12.0,,14180995.39,121.5,39.0,13.0,116716.011,0.0,Festive,10,4,Monday,0,0,0,1.35,6,0
2024-10-28,Tata Motors,Harrier,SUV,East,1601989.81,18.0,176.0,21050146.1,130.0,31.0,11.0,161924.201,0.0,Festive,10,4,Monday,0,0,0,1.35,10,0
2024-10-28,Tata Motors,Harrier,SUV,West,1587623.45,16.0,131.0,18543441.9,183.5,48.0,10.0,101054.179,0.0,Festive,10,4,Monday,0,0,1,1.35,7,0
2024-10-28,Tata Motors,Harrier,SUV,Central,1617688.83,11.0,122.0,12990041.3,157.5,44.0,4.0,82476.453,0.0,Festive,10,4,Monday,0,0,1,1.35,1,0
2024-10-28,Tata Motors,Safari,MPV,North,1639099.84,4.0,176.0,,158.5,27.0,12.0,30196.666,0.01,Festive,10,4,Monday,0,0,0,1.35,6,0
2024-10-28,Tata Motors,Safari,MPV,South,1663419.48,5.0,125.0,6071481.1,112.0,33.0,11.0,54209.653,0.01,Festive,10,4,Monday,0,0,1,1.35,15,0
2024-10-28,Tata Motors,Safari,MPV,East,1581894.0,14.0,77.0,16166956.68,61.5,48.0,8.0,262877.344,0.0,Festive,10,4,Monday,0,0,0,1.35,1,0
2024-10-28,Tata Motors,Safari,MPV,West,1586873.85,9.0,105.0,10425761.19,93.5,52.0,4.0,111505.467,0.0,Festive,10,4,Monday,0,0,0,1.35,4,0
2024-10-28,Tata Motors,Safari,MPV,Central,1577166.95,10.0,46.0,11513318.73,97.5,49.0,7.0,118085.32,0.0,Festive,10,4,Monday,0,0,1,1.35,15,0
2024-10-28,Tata Motors,Nexon EV,Electric SUV,North,1443946.9,7.0,273.0,,250.0,44.0,7.0,29514.275,0.01,Festive,10,4,Monday,0,0,1,1.35,5,1
2024-10-28,Tata Motors,Nexon EV,Electric SUV,South,1435720.71,21.0,46.0,22009598.48,105.0,18.0,10.0,209615.224,0.0,Festive,10,4,Monday,0,0,0,1.35,7,0
2024-10-28,Tata Motors,Nexon EV,Electric SUV,East,1559213.42,15.0,200.0,17073386.95,127.5,52.0,11.0,133908.917,0.0,Festive,10,4,Monday,0,0,0,1.35,8,0
2024-10-28,Tata Motors,Nexon EV,Electric SUV,West,1495036.04,7.0,93.0,7639634.16,94.0,,10.0,81272.704,0.0,Festive,10,4,Monday,0,0,1,1.35,13,1
2024-10-28,Tata Motors,Nexon EV,Electric SUV,Central,1529569.94,7.0,76.0,7816102.39,76.0,46.0,6.0,102843.452,0.0,Festive,10,4,Monday,0,0,1,1.35,17,1
2024-10-29,Tata Motors,Tiago,Hatchback,North,523159.79,16.0,211.0,6110506.35,134.0,45.0,13.0,45600.794,0.01,Festive,10,4,Tuesday,0,0,0,1.35,1,0
2024-10-29,Tata Motors,Tiago,Hatchback,South,553680.06,14.0,54.0,,59.0,29.0,10.0,95908.648,0.0,Festive,10,4,Tuesday,0,0,0,1.35,18,0
2024-10-29,Tata Motors,Tiago,Hatchback,East,575721.42,20.0,109.0,,169.5,37.0,11.0,49590.164,0.01,Festive,10,4,Tuesday,0,0,0,1.35,4,0
2024-10-29,Tata Motors,Tiago,Hatchback,West,574286.26,21.0,273.0,8803808.37,227.5,42.0,9.0,38698.059,0.01,Festive,10,4,Tuesday,0,0,0,1.35,16,0
2024-10-29,Tata Motors,Tiago,Hatchback,Central,531304.02,23.0,177.0,8920594.5,128.0,31.0,14.0,69692.145,0.01,Festive,10,4,Tuesday,0,0,1,1.35,9,0
2024-10-29,Tata Motors,Tigor,Sedan,North,687322.84,5.0,195.0,2508728.37,131.0,47.0,9.0,19150.598,0.02,Festive,10,4,Tuesday,0,0,1,1.35,13,0
2024-10-29,Tata Motors,Tigor,Sedan,South,714199.01,10.0,66.0,5213652.77,95.0,35.0,7.0,54880.555,0.01,Festive,10,4,Tuesday,0,0,0,1.35,0,0
2024-10-29,Tata Motors,Tigor,Sedan,East,728309.54,2.0,233.0,1063331.93,222.5,22.0,6.0,4779.02,0.08,Festive,10,4,Tuesday,0,0,1,1.35,17,0
2024-10-29,Tata Motors,Tigor,Sedan,West,733702.99,9.0,155.0,4820428.64,104.0,50.0,10.0,46350.275,0.01,Festive,10,4,Tuesday,0,0,1,1.35,1,0
2024-10-29,Tata Motors,Tigor,Sedan,Central,693955.65,5.0,168.0,2532938.12,175.5,27.0,15.0,14432.696,0.03,Festive,10,4,Tuesday,0,0,1,1.35,11,0
2024-10-29,Tata Motors,Nexon,Compact SUV,North,869421.08,14.0,230.0,8885483.44,154.5,20.0,9.0,57511.22,0.01,Festive,10,4,Tuesday,0,0,0,1.35,8,0
2024-10-29,Tata Motors,Nexon,Compact SUV,South,882487.01,16.0,237.0,10307448.28,224.5,,4.0,45912.91,0.01,Festive,10,4,Tuesday,0,0,1,1.35,17,0
2024-10-29,Tata Motors,Nexon,Compact SUV,East,918091.41,17.0,118.0,11393514.4,108.0,37.0,5.0,105495.504,0.0,Festive,10,4,Tuesday,0,0,0,1.35,9,0
2024-10-29,Tata Motors,Nexon,Compact SUV,West,884237.22,18.0,142.0,11618877.07,172.0,25.0,8.0,67551.611,0.01,Festive,10,4,Tuesday,0,0,0,1.35,17,0
2024-10-29,Tata Motors,Nexon,Compact SUV,Central,923052.31,24.0,152.0,16171876.47,129.0,30.0,7.0,125363.383,0.0,Festive,10,4,Tuesday,0,0,0,1.35,10,0
2024-10-29,Tata Motors,Harrier,SUV,North,1520000.34,20.0,165.0,22192004.96,167.0,41.0,15.0,132886.257,0.0,Festive,10,4,Tuesday,0,0,0,1.35,13,0
2024-10-29,Tata Motors,Harrier,SUV,South,1526703.12,14.0,102.0,15602905.89,121.5,43.0,5.0,128418.979,0.0,Festive,10,4,Tuesday,0,0,0,1.35,8,0
2024-10-29,Tata Motors,Harrier,SUV,East,1585923.34,22.0,273.0,25469928.84,174.0,,6.0,146378.901,0.0,Festive,10,4,Tuesday,0,0,0,1.35,11,0
2024-10-29,Tata Motors,Harrier,SUV,West,1529042.3,14.0,188.0,15626812.31,207.5,30.0,14.0,75309.939,0.0,Festive,10,4,Tuesday,0,0,0,1.35,11,0
2024-10-29,Tata Motors,Harrier,SUV,Central,1474254.24,13.0,83.0,13990672.74,166.0,52.0,11.0,84281.161,0.0,Festive,10,4,Tuesday,0,0,1,1.35,8,0
2024-10-29,Tata Motors,Safari,MPV,North,1632056.15,10.0,219.0,11914009.89,190.0,42.0,13.0,62705.315,0.01,Festive,10,4,Tuesday,0,0,1,1.35,3,0
2024-10-29,Tata Motors,Safari,MPV,South,1674761.61,2.0,257.0,2445151.95,155.0,42.0,6.0,15775.174,0.02,Festive,10,4,Tuesday,0,0,0,1.35,16,0
2024-10-29,Tata Motors,Safari,MPV,East,1569758.73,8.0,95.0,9167390.98,80.0,39.0,8.0,114592.387,0.0,Festive,10,4,Tuesday,0,0,1,1.35,1,0
2024-10-29,Tata Motors,Safari,MPV,West,1667362.82,11.0,92.0,13388923.44,93.5,55.0,8.0,143197.042,0.0,Festive,10,4,Tuesday,0,0,0,1.35,11,0
2024-10-29,Tata Motors,Safari,MPV,Central,1576972.1,6.0,55.0,6907137.8,131.5,21.0,13.0,52525.763,0.01,Festive,10,4,Tuesday,0,0,1,1.35,14,0
2024-10-29,Tata Motors,Nexon EV,Electric SUV,North,1480606.58,17.0,71.0,18374327.66,140.5,26.0,15.0,130778.133,0.0,Festive,10,4,Tuesday,0,0,0,1.35,14,1
2024-10-29,Tata Motors,Nexon EV,Electric SUV,South,1445451.4,14.0,107.0,14772513.31,109.0,51.0,6.0,135527.645,0.0,Festive,10,4,Tuesday,0,0,0,1.35,7,0
2024-10-29,Tata Motors,Nexon EV,Electric SUV,East,1519731.2,14.0,233.0,15531652.86,179.5,42.0,8.0,86527.314,0.0,Festive,10,4,Tuesday,0,0,0,1.35,8,0
2024-10-29,Tata Motors,Nexon EV,Electric SUV,West,1528887.71,8.0,273.0,8928704.23,202.0,53.0,12.0,44201.506,0.01,Festive,10,4,Tuesday,0,0,0,1.35,1,0
2024-10-29,Tata Motors,Nexon EV,Electric SUV,Central,1502892.83,11.0,107.0,12068229.42,117.0,42.0,11.0,103147.26,0.0,Festive,10,4,Tuesday,0,0,0,1.35,14,0
2024-10-30,Tata Motors,Tiago,Hatchback,North,522737.36,19.0,191.0,7250367.18,200.0,26.0,8.0,36251.836,0.01,Festive,10,4,Wednesday,0,0,0,1.35,17,0
2024-10-30,Tata Motors,Tiago,Hatchback,South,575910.98,23.0,49.0,9669545.35,91.0,41.0,12.0,106258.74,0.0,Festive,10,4,Wednesday,0,0,0,1.35,1,0
2024-10-30,Tata Motors,Tiago,Hatchback,East,565973.89,16.0,91.0,6610575.04,72.5,52.0,11.0,91180.345,0.0,Festive,10,4,Wednesday,0,0,0,1.35,5,0
2024-10-30,Tata Motors,Tiago,Hatchback,West,544171.94,13.0,274.0,5164191.71,242.5,32.0,8.0,21295.636,0.02,Festive,10,4,Wednesday,0,0,0,1.35,10,0
2024-10-30,Tata Motors,Tiago,Hatchback,Central,573008.35,7.0,61.0,2928072.67,122.0,34.0,5.0,24000.596,0.02,Festive,10,4,Wednesday,0,0,0,1.35,14,0
2024-10-30,Tata Motors,Tigor,Sedan,North,685902.25,,97.0,1502125.93,101.5,48.0,13.0,14799.27,0.02,Festive,10,4,Wednesday,0,0,0,1.35,18,0
2024-10-30,Tata Motors,Tigor,Sedan,South,699598.7,,135.0,5617777.56,114.0,47.0,13.0,49278.751,0.01,Festive,10,4,Wednesday,0,0,0,1.35,5,0
2024-10-30,Tata Motors,Tigor,Sedan,East,688672.62,10.0,95.0,5027310.13,157.0,49.0,14.0,32021.084,0.01,Festive,10,4,Wednesday,0,0,0,1.35,15,0
2024-10-30,Tata Motors,Tigor,Sedan,West,698252.49,9.0,210.0,4587518.86,135.0,42.0,15.0,33981.621,0.01,Festive,10,4,Wednesday,0,0,1,1.35,12,0
2024-10-30,Tata Motors,Tigor,Sedan,Central,685271.77,16.0,269.0,8003974.27,188.5,54.0,11.0,42461.402,0.01,Festive,10,4,Wednesday,0,0,0,1.35,13,0
2024-10-30,Tata Motors,Nexon,Compact SUV,North,902788.23,19.0,256.0,12521672.75,168.5,32.0,8.0,74312.598,0.0,Festive,10,4,Wednesday,0,0,0,1.35,7,0
