,Date,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,EV_Charging_Stations_Nearby,Govt_Subsidy_Applied,Dealer_Network_Size,Service_Type,Warranty_Years,Export_Units
61182,2024-07-31,Hyundai India,Creta,SUV,East,1111201.97,13.0,244.0,10400850.44,169.0,35.0,5.0,61543.494,0.01,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,7.0,28.0
61183,2024-07-31,Hyundai India,Creta,SUV,West,1130330.43,9.0,219.0,7324541.19,152.0,31.0,17.0,48187.771,0.01,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,3.0,14.0
61184,2024-07-31,Hyundai India,Creta,SUV,Central,1154472.6,4.0,94.0,3324881.09,98.5,18.0,8.0,33755.138,0.01,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,7.0,3.0
61185,2024-07-31,Hyundai India,Venue,Compact SUV,North,815920.27,10.0,94.0,5874625.94,106.0,50.0,11.0,55420.999,0.01,Monsoon,7,3,Wednesday,0,0,1,0.82,,,,,3.0,9.0
61186,2024-07-31,Hyundai India,Venue,Compact SUV,South,793538.61,6.0,138.0,3428086.8,110.5,16.0,7.0,31023.41,0.01,Monsoon,7,3,Wednesday,0,0,1,0.82,,,,,3.0,3.0
61187,2024-07-31,Hyundai India,Venue,Compact SUV,East,829200.6,10.0,61.0,5970244.32,134.0,38.0,9.0,44554.062,0.01,Monsoon,7,3,Wednesday,0,0,1,0.82,,,,,5.0,0.0
61188,2024-07-31,Hyundai India,Venue,Compact SUV,West,767464.77,10.0,205.0,5525746.34,192.5,49.0,13.0,28705.176,0.01,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,5.0,38.0
61189,2024-07-31,Hyundai India,Venue,Compact SUV,Central,783745.33,3.0,105.0,1692889.91,124.0,38.0,7.0,13652.338,0.03,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,3.0,29.0
61190,2024-07-31,Hyundai India,Alcazar,MPV,North,1666109.22,8.0,204.0,9596789.11,133.0,37.0,7.0,72156.309,0.01,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,5.0,25.0
61191,2024-07-31,Hyundai India,Alcazar,MPV,South,1569690.82,3.0,237.0,3390532.17,160.5,,12.0,21124.811,0.02,Monsoon,7,3,Wednesday,0,0,1,0.82,,,,,3.0,33.0
61192,2024-07-31,Hyundai India,Alcazar,MPV,East,1677710.28,9.0,226.0,10871562.61,186.0,48.0,7.0,58449.261,0.01,Monsoon,7,3,Wednesday,0,0,1,0.82,,,,,3.0,1.0
61193,2024-07-31,Hyundai India,Alcazar,MPV,West,1528658.3,3.0,194.0,3301901.93,173.0,52.0,15.0,19086.138,0.02,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,3.0,18.0
61194,2024-07-31,Hyundai India,Alcazar,MPV,Central,1606886.54,3.0,82.0,3470874.93,134.5,52.0,17.0,25805.762,0.01,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,7.0,48.0
61195,2024-07-31,Hyundai India,Tucson,Premium SUV,North,2884060.93,1.0,185.0,2076523.87,138.5,24.0,13.0,14992.952,0.02,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,3.0,28.0
61196,2024-07-31,Hyundai India,Tucson,Premium SUV,South,3035978.28,4.0,229.0,8743617.45,135.0,22.0,15.0,64767.537,0.01,Monsoon,7,3,Wednesday,0,0,1,0.82,,,,,3.0,44.0
61197,2024-07-31,Hyundai India,Tucson,Premium SUV,East,2771628.2,4.0,43.0,7982289.22,76.0,15.0,13.0,105030.121,0.0,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,5.0,9.0
61198,2024-07-31,Hyundai India,Tucson,Premium SUV,West,3008250.25,1.0,219.0,2165940.18,205.0,53.0,9.0,10565.562,0.03,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,5.0,28.0
61199,2024-07-31,Hyundai India,Tucson,Premium SUV,Central,2872070.11,4.0,237.0,8271561.92,200.5,36.0,13.0,41254.673,0.01,Monsoon,7,3,Wednesday,0,0,0,0.82,,,,,7.0,33.0
61200,2024-08-01,Hyundai India,i20,Hatchback,North,776719.16,,,3355426.77,75.0,35.0,17.0,44739.024,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,7.0,27.0
61201,2024-08-01,Hyundai India,i20,Hatchback,South,760492.73,16.0,158.0,8760876.25,98.0,28.0,10.0,89396.696,0.0,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,3.0,49.0
61202,2024-08-01,Hyundai India,i20,Hatchback,East,771531.13,8.0,88.0,4444019.31,92.0,,16.0,48304.558,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,7.0,43.0
61203,2024-08-01,Hyundai India,i20,Hatchback,West,741260.08,13.0,68.0,6938194.35,138.0,38.0,13.0,50276.771,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,7.0,27.0
61204,2024-08-01,Hyundai India,i20,Hatchback,Central,721972.34,,48.0,4678380.76,78.0,36.0,10.0,59979.241,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,7.0,40.0
61205,2024-08-01,Hyundai India,Verna,Sedan,North,1060274.98,4.0,196.0,3053591.94,134.5,16.0,13.0,22703.286,0.02,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,5.0,43.0
61206,2024-08-01,Hyundai India,Verna,Sedan,South,1127261.61,2.0,98.0,1623256.72,68.0,28.0,10.0,23871.422,0.02,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,7.0,4.0
61207,2024-08-01,Hyundai India,Verna,Sedan,East,1116163.16,2.0,63.0,1607274.95,100.0,29.0,13.0,16072.749,0.02,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,5.0,25.0
61208,2024-08-01,Hyundai India,Verna,Sedan,West,1139247.07,3.0,127.0,2460773.67,95.5,29.0,15.0,25767.264,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,3.0,6.0
61209,2024-08-01,Hyundai India,Verna,Sedan,Central,1085227.41,5.0,216.0,3906818.68,196.5,49.0,11.0,19882.029,0.02,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,7.0,32.0
61210,2024-08-01,Hyundai India,Creta,SUV,North,1110043.68,7.0,191.0,5594620.15,155.0,52.0,16.0,36094.324,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,5.0,37.0
61211,2024-08-01,Hyundai India,Creta,SUV,South,1180084.22,11.0,184.0,9346267.02,118.0,42.0,10.0,79205.653,0.0,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,7.0,14.0
61212,2024-08-01,Hyundai India,Creta,SUV,East,1201052.57,9.0,146.0,7782820.65,115.5,21.0,15.0,67383.729,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,5.0,48.0
61213,2024-08-01,Hyundai India,Creta,SUV,West,1169688.31,14.0,156.0,11790458.16,105.0,31.0,9.0,112290.078,0.0,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,5.0,19.0
61214,2024-08-01,Hyundai India,Creta,SUV,Central,1142295.58,13.0,202.0,10691886.63,118.5,52.0,8.0,90226.891,0.0,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,3.0,19.0
61215,2024-08-01,Hyundai India,Venue,Compact SUV,North,821177.77,8.0,210.0,4729983.96,132.0,25.0,14.0,35833.212,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,5.0,1.0
61216,2024-08-01,Hyundai India,Venue,Compact SUV,South,786609.01,13.0,171.0,7362660.33,129.0,54.0,8.0,57074.886,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,5.0,6.0
61217,2024-08-01,Hyundai India,Venue,Compact SUV,East,778717.63,13.0,90.0,7288797.02,101.5,15.0,15.0,71810.808,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,7.0,9.0
61218,2024-08-01,Hyundai India,Venue,Compact SUV,West,824511.39,3.0,167.0,1780944.6,138.5,48.0,17.0,12858.806,0.03,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,3.0,13.0
61219,2024-08-01,Hyundai India,Venue,Compact SUV,Central,797758.26,7.0,218.0,4020701.63,208.0,41.0,16.0,19330.296,0.02,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,5.0,22.0
61220,2024-08-01,Hyundai India,Alcazar,MPV,North,1534945.06,10.0,63.0,11051604.43,113.5,20.0,5.0,97370.964,0.0,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,7.0,17.0
61221,2024-08-01,Hyundai India,Alcazar,MPV,South,1619937.07,7.0,158.0,8164482.83,170.0,28.0,9.0,48026.37,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,7.0,6.0
61222,2024-08-01,Hyundai India,Alcazar,MPV,East,1610500.49,7.0,178.0,8116922.47,108.5,43.0,12.0,74810.345,0.0,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,5.0,14.0
61223,2024-08-01,Hyundai India,Alcazar,MPV,West,1571048.5,3.0,175.0,3393464.76,158.0,35.0,6.0,21477.625,0.02,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,5.0,33.0
61224,2024-08-01,Hyundai India,Alcazar,MPV,Central,1569515.08,8.0,64.0,9040406.86,129.5,54.0,13.0,69810.092,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,5.0,29.0
61225,2024-08-01,Hyundai India,Tucson,Premium SUV,North,2783109.81,6.0,67.0,12023034.38,62.5,19.0,15.0,192368.55,0.0,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,3.0,16.0
61226,2024-08-01,Hyundai India,Tucson,Premium SUV,South,3034554.45,0.0,158.0,0.0,163.0,54.0,7.0,0.0,0.0,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,3.0,35.0
61227,2024-08-01,Hyundai India,Tucson,Premium SUV,East,2925018.2,0.0,203.0,0.0,122.0,32.0,9.0,0.0,0.0,Monsoon,8,3,Thursday,0,0,1,0.82,,,,,7.0,48.0
61228,2024-08-01,Hyundai India,Tucson,Premium SUV,West,2951145.4,5.0,174.0,10624123.44,120.5,53.0,13.0,88167.0,0.0,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,3.0,37.0
61229,2024-08-01,Hyundai India,Tucson,Premium SUV,Central,3032315.66,0.0,123.0,0.0,128.5,50.0,16.0,0.0,0.0,Monsoon,8,3,Thursday,0,0,0,0.82,,,,,5.0,6.0
61230,2024-08-02,Hyundai India,i20,Hatchback,North,774514.86,11.0,90.0,6134157.69,125.0,22.0,10.0,49073.262,0.01,Monsoon,8,3,Friday,0,0,1,0.82,,,,,7.0,26.0
61231,2024-08-02,Hyundai India,i20,Hatchback,South,783631.98,7.0,234.0,3949505.18,225.0,,10.0,17553.356,0.02,Monsoon,8,3,Friday,0,0,0,0.82,,,,,7.0,6.0
61232,2024-08-02,Hyundai India,i20,Hatchback,East,762806.96,10.0,56.0,5492210.11,68.5,15.0,6.0,80178.25,0.0,Monsoon,8,3,Friday,0,0,0,0.82,,,,,7.0,29.0
61233,2024-08-02,Hyundai India,i20,Hatchback,West,722285.61,15.0,122.0,7800684.59,156.0,17.0,14.0,50004.388,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,28.0
61234,2024-08-02,Hyundai India,i20,Hatchback,Central,779807.37,17.0,235.0,9544842.21,169.5,35.0,7.0,56311.753,0.01,Monsoon,8,3,Friday,0,0,1,0.82,,,,,5.0,32.0
61235,2024-08-02,Hyundai India,Verna,Sedan,North,1117333.72,9.0,241.0,7240322.51,179.5,43.0,9.0,40336.059,0.01,Monsoon,8,3,Friday,0,0,1,0.82,,,,,5.0,1.0
61236,2024-08-02,Hyundai India,Verna,Sedan,South,1076228.52,8.0,144.0,6199076.28,116.5,21.0,5.0,53210.955,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,40.0
61237,2024-08-02,Hyundai India,Verna,Sedan,East,1145657.33,6.0,78.0,4949239.67,60.0,20.0,10.0,82487.328,0.0,Monsoon,8,3,Friday,0,0,1,0.82,,,,,3.0,45.0
61238,2024-08-02,Hyundai India,Verna,Sedan,West,1101822.87,4.0,58.0,3173249.87,127.5,43.0,15.0,24888.234,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,7.0,44.0
61239,2024-08-02,Hyundai India,Verna,Sedan,Central,1140523.24,4.0,79.0,3284706.93,115.5,17.0,17.0,28439.021,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,3.0,2.0
61240,2024-08-02,Hyundai India,Creta,SUV,North,1101604.6,7.0,143.0,5552087.18,144.5,24.0,6.0,38422.749,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,7.0,45.0
61241,2024-08-02,Hyundai India,Creta,SUV,South,1187103.19,7.0,199.0,5983000.08,126.0,46.0,8.0,47484.128,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,35.0
61242,2024-08-02,Hyundai India,Creta,SUV,East,1149814.64,11.0,233.0,9106531.95,169.5,48.0,5.0,53725.852,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,0.0
61243,2024-08-02,Hyundai India,Creta,SUV,West,1183224.45,11.0,213.0,9371137.64,168.5,53.0,8.0,55615.06,0.01,Monsoon,8,3,Friday,0,0,1,0.82,,,,,3.0,4.0
61244,2024-08-02,Hyundai India,Creta,SUV,Central,1176019.23,9.0,80.0,7620604.61,117.0,37.0,17.0,65133.373,0.01,Monsoon,8,3,Friday,0,0,1,0.82,,,,,7.0,38.0
61245,2024-08-02,Hyundai India,Venue,Compact SUV,North,798380.03,7.0,98.0,4023835.35,118.5,31.0,11.0,33956.416,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,3.0,37.0
61246,2024-08-02,Hyundai India,Venue,Compact SUV,South,827074.76,10.0,226.0,5954938.27,185.5,39.0,16.0,32102.093,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,40.0
61247,2024-08-02,Hyundai India,Venue,Compact SUV,East,831987.12,12.0,51.0,7188368.72,132.0,54.0,14.0,54457.339,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,7.0,46.0
61248,2024-08-02,Hyundai India,Venue,Compact SUV,West,804129.99,6.0,242.0,,169.5,17.0,17.0,20494.64,0.02,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,31.0
61249,2024-08-02,Hyundai India,Venue,Compact SUV,Central,770991.72,6.0,204.0,3330684.23,134.5,41.0,10.0,24763.452,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,19.0
61250,2024-08-02,Hyundai India,Alcazar,MPV,North,1612593.38,4.0,40.0,4644268.93,62.5,48.0,11.0,74308.303,0.0,Monsoon,8,3,Friday,0,0,0,0.82,,,,,3.0,27.0
61251,2024-08-02,Hyundai India,Alcazar,MPV,South,1640816.15,5.0,129.0,5906938.14,94.0,51.0,12.0,62839.767,0.01,Monsoon,8,3,Friday,0,0,1,0.82,,,,,7.0,25.0
61252,2024-08-02,Hyundai India,Alcazar,MPV,East,1663408.17,6.0,208.0,7185923.29,190.5,,11.0,37721.382,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,43.0
61253,2024-08-02,Hyundai India,Alcazar,MPV,West,1531702.78,3.0,171.0,3308478.0,171.5,22.0,14.0,19291.417,0.02,Monsoon,8,3,Friday,0,0,1,0.82,,,,,3.0,39.0
61254,2024-08-02,Hyundai India,Alcazar,MPV,Central,1526880.03,7.0,55.0,7695475.35,78.0,27.0,8.0,98659.94,0.0,Monsoon,8,3,Friday,0,0,0,0.82,,,,,3.0,28.0
61255,2024-08-02,Hyundai India,Tucson,Premium SUV,North,2805075.25,1.0,240.0,2019654.18,221.0,29.0,7.0,9138.707,0.04,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,10.0
61256,2024-08-02,Hyundai India,Tucson,Premium SUV,South,2793382.01,3.0,112.0,6033705.14,141.5,46.0,6.0,42641.026,0.01,Monsoon,8,3,Friday,0,0,1,0.82,,,,,3.0,36.0
61257,2024-08-02,Hyundai India,Tucson,Premium SUV,East,2982982.2,2.0,243.0,4295494.37,179.0,52.0,10.0,23997.175,0.02,Monsoon,8,3,Friday,0,0,0,0.82,,,,,7.0,32.0
61258,2024-08-02,Hyundai India,Tucson,Premium SUV,West,2827728.86,5.0,147.0,10179823.9,170.5,26.0,5.0,59705.712,0.01,Monsoon,8,3,Friday,0,0,0,0.82,,,,,5.0,37.0
61259,2024-08-02,Hyundai India,Tucson,Premium SUV,Central,2842433.34,2.0,,4093104.01,146.5,34.0,13.0,27939.277,0.01,Monsoon,8,3,Friday,0,0,1,0.82,,,,,5.0,42.0
61260,2024-08-03,Hyundai India,i20,Hatchback,North,721279.49,9.0,186.0,4673891.1,127.0,21.0,14.0,36802.292,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,7.0,49.0
61261,2024-08-03,Hyundai India,i20,Hatchback,South,749538.03,15.0,119.0,8095010.72,159.0,34.0,7.0,50912.017,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,7.0,31.0
61262,2024-08-03,Hyundai India,i20,Hatchback,East,745886.44,11.0,172.0,5907420.6,110.0,37.0,12.0,53703.824,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,7.0,8.0
61263,2024-08-03,Hyundai India,i20,Hatchback,West,784438.72,6.0,65.0,3388775.27,114.5,44.0,10.0,29596.291,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,7.0,10.0
61264,2024-08-03,Hyundai India,i20,Hatchback,Central,713568.16,2.0,80.0,1027538.15,86.5,39.0,14.0,11879.054,0.03,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,3.0,13.0
61265,2024-08-03,Hyundai India,Verna,Sedan,North,1090287.5,9.0,181.0,7065063.0,185.5,40.0,13.0,38086.593,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,3.0,45.0
61266,2024-08-03,Hyundai India,Verna,Sedan,South,1105085.05,6.0,196.0,4773967.42,145.0,45.0,10.0,32923.913,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,7.0,18.0
61267,2024-08-03,Hyundai India,Verna,Sedan,East,1130085.53,3.0,234.0,2440984.74,158.0,36.0,14.0,15449.271,0.02,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,5.0,44.0
61268,2024-08-03,Hyundai India,Verna,Sedan,West,1085676.76,3.0,242.0,2345061.8,207.0,49.0,6.0,11328.801,0.03,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,7.0,1.0
61269,2024-08-03,Hyundai India,Verna,Sedan,Central,1104397.4,2.0,109.0,1590332.26,94.5,20.0,16.0,16828.913,0.02,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,3.0,34.0
61270,2024-08-03,Hyundai India,Creta,SUV,North,1111492.58,8.0,181.0,6402197.26,155.5,20.0,6.0,41171.687,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,3.0,17.0
61271,2024-08-03,Hyundai India,Creta,SUV,South,1142480.07,5.0,225.0,4112928.25,210.5,23.0,11.0,19538.852,0.02,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,5.0,3.0
61272,2024-08-03,Hyundai India,Creta,SUV,East,1102440.87,13.0,120.0,10318846.54,122.0,51.0,13.0,84580.709,0.0,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,3.0,26.0
61273,2024-08-03,Hyundai India,Creta,SUV,West,1168934.88,3.0,234.0,2524899.34,194.5,33.0,9.0,12981.488,0.03,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,5.0,4.0
61274,2024-08-03,Hyundai India,Creta,SUV,Central,1137426.15,9.0,48.0,7370521.45,95.5,51.0,12.0,77178.235,0.0,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,3.0,32.0
61275,2024-08-03,Hyundai India,Venue,Compact SUV,North,805785.94,9.0,232.0,5221492.89,155.0,50.0,9.0,33687.051,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,3.0,44.0
61276,2024-08-03,Hyundai India,Venue,Compact SUV,South,785648.38,8.0,183.0,4525334.67,129.5,26.0,13.0,34944.669,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,5.0,14.0
61277,2024-08-03,Hyundai India,Venue,Compact SUV,East,819637.43,10.0,94.0,5901389.5,119.0,28.0,14.0,49591.508,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,5.0,31.0
61278,2024-08-03,Hyundai India,Venue,Compact SUV,West,777274.26,12.0,70.0,6715649.61,85.0,21.0,8.0,79007.642,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,5.0,27.0
61279,2024-08-03,Hyundai India,Venue,Compact SUV,Central,777969.51,7.0,238.0,3920966.33,163.0,30.0,17.0,24055.008,0.02,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,7.0,27.0
61280,2024-08-03,Hyundai India,Alcazar,MPV,North,1660465.09,4.0,98.0,4782139.46,152.5,34.0,11.0,31358.292,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,3.0,36.0
61281,2024-08-03,Hyundai India,Alcazar,MPV,South,1535812.79,7.0,187.0,7740496.46,169.0,21.0,,45801.754,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,7.0,33.0
61282,2024-08-03,Hyundai India,Alcazar,MPV,East,1563520.64,3.0,218.0,3377204.58,188.0,46.0,5.0,17963.854,0.02,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,5.0,48.0
61283,2024-08-03,Hyundai India,Alcazar,MPV,West,1557934.41,3.0,152.0,3365138.33,111.0,49.0,7.0,30316.562,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,3.0,5.0
61284,2024-08-03,Hyundai India,Alcazar,MPV,Central,1562423.89,2.0,158.0,2249890.4,178.5,29.0,17.0,12604.428,0.03,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,5.0,18.0
61285,2024-08-03,Hyundai India,Tucson,Premium SUV,North,2877108.76,3.0,248.0,6214554.92,232.0,40.0,8.0,26786.875,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,3.0,8.0
61286,2024-08-03,Hyundai India,Tucson,Premium SUV,South,2959895.56,3.0,185.0,6393374.41,118.0,25.0,12.0,54181.139,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,7.0,22.0
61287,2024-08-03,Hyundai India,Tucson,Premium SUV,East,2984251.22,1.0,213.0,2148660.88,216.0,22.0,8.0,9947.504,0.04,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,3.0,46.0
61288,2024-08-03,Hyundai India,Tucson,Premium SUV,West,3021902.75,3.0,76.0,6527309.94,127.5,31.0,17.0,51194.588,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,,,,,5.0,47.0
61289,2024-08-03,Hyundai India,Tucson,Premium SUV,Central,3007915.46,2.0,153.0,4331398.26,120.0,,9.0,36094.985,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,,,,,3.0,45.0
61290,2024-08-04,Hyundai India,i20,Hatchback,North,733356.84,14.0,215.0,7392236.95,157.0,46.0,13.0,47084.312,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,3.0,49.0
61291,2024-08-04,Hyundai India,i20,Hatchback,South,770320.4,6.0,95.0,3327784.13,94.5,44.0,13.0,35214.647,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,3.0,32.0
61292,2024-08-04,Hyundai India,i20,Hatchback,East,740999.14,13.0,43.0,6935751.95,84.0,33.0,16.0,82568.476,0.0,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,7.0,10.0
61293,2024-08-04,Hyundai India,i20,Hatchback,West,763069.57,14.0,235.0,7691741.27,195.5,42.0,14.0,39343.945,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,7.0,15.0
61294,2024-08-04,Hyundai India,i20,Hatchback,Central,723818.14,11.0,243.0,5732639.67,215.0,33.0,14.0,26663.44,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,3.0,7.0
61295,2024-08-04,Hyundai India,Verna,Sedan,North,1066471.01,6.0,170.0,4607154.76,179.0,19.0,12.0,25738.295,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,3.0,36.0
61296,2024-08-04,Hyundai India,Verna,Sedan,South,1089356.32,7.0,165.0,,151.5,23.0,5.0,36239.973,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,7.0,48.0
61297,2024-08-04,Hyundai India,Verna,Sedan,East,1147826.95,4.0,175.0,3305741.62,151.5,26.0,11.0,21820.077,0.02,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,7.0,17.0
61298,2024-08-04,Hyundai India,Verna,Sedan,West,1055539.77,6.0,108.0,4559931.81,154.5,,14.0,29514.122,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,3.0,1.0
61299,2024-08-04,Hyundai India,Verna,Sedan,Central,1138031.65,6.0,144.0,4916296.73,92.5,48.0,9.0,53149.154,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,7.0,42.0
61300,2024-08-04,Hyundai India,Creta,SUV,North,1179381.05,16.0,135.0,13586469.7,93.5,37.0,15.0,145309.836,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,3.0,38.0
61301,2024-08-04,Hyundai India,Creta,SUV,South,1172784.93,5.0,69.0,4222025.75,108.5,16.0,13.0,38912.68,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,7.0,49.0
61302,2024-08-04,Hyundai India,Creta,SUV,East,1108570.49,10.0,117.0,7981707.53,130.0,43.0,5.0,61397.75,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,5.0,11.0
61303,2024-08-04,Hyundai India,Creta,SUV,West,1108059.42,8.0,118.0,6382422.26,157.0,30.0,12.0,40652.371,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,5.0,20.0
61304,2024-08-04,Hyundai India,Creta,SUV,Central,1191392.35,8.0,180.0,6862419.94,160.5,19.0,15.0,42756.511,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,7.0,48.0
61305,2024-08-04,Hyundai India,Venue,Compact SUV,North,814358.79,14.0,126.0,8208736.6,155.0,42.0,13.0,52959.591,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,3.0,4.0
61306,2024-08-04,Hyundai India,Venue,Compact SUV,South,767590.55,7.0,243.0,3868656.37,151.5,47.0,16.0,25535.686,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,7.0,5.0
61307,2024-08-04,Hyundai India,Venue,Compact SUV,East,796994.33,10.0,224.0,5738359.18,147.0,40.0,5.0,39036.457,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,3.0,25.0
61308,2024-08-04,Hyundai India,Venue,Compact SUV,West,816128.08,12.0,208.0,7051346.61,173.5,37.0,17.0,40641.767,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,7.0,37.0
61309,2024-08-04,Hyundai India,Venue,Compact SUV,Central,763775.54,12.0,,6599020.67,123.0,38.0,9.0,53650.575,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,,,,,3.0,40.0
61310,2024-08-04,Hyundai India,Alcazar,MPV,North,1650550.87,4.0,174.0,4753586.51,196.0,45.0,12.0,24252.992,0.02,Monsoon,8,3,Sunday,1,0,0,0.82,,,,,5.0,45.0
