Date,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Warranty_Years,Export_Units
2024-08-08,Hyundai India,i20,Hatchback,Central,785937.16,9.0,40.0,5092872.8,67.0,49.0,7.0,76013.027,0.0,Monsoon,8,3,Thursday,0,0,0,0.82,5,32
2024-08-08,Hyundai India,Verna,Sedan,North,1145874.76,7.0,213.0,5775208.79,190.5,17.0,,30316.057,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,7,29
2024-08-08,Hyundai India,Verna,Sedan,South,1126528.79,9.0,70.0,7299906.56,65.5,34.0,15.0,111448.955,0.0,Monsoon,8,3,Thursday,0,0,1,0.82,3,19
2024-08-08,Hyundai India,Verna,Sedan,East,1051616.16,10.0,103.0,7571636.35,155.0,36.0,7.0,48849.267,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,5,13
2024-08-08,Hyundai India,Verna,Sedan,West,1150780.33,9.0,151.0,7457056.54,176.0,35.0,6.0,42369.639,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,7,47
2024-08-08,Hyundai India,Verna,Sedan,Central,1074222.38,11.0,80.0,8507841.25,84.5,24.0,6.0,100684.512,0.0,Monsoon,8,3,Thursday,0,0,0,0.82,7,10
2024-08-08,Hyundai India,Creta,SUV,North,1203758.52,4.0,124.0,3466824.54,153.5,44.0,14.0,22585.176,0.02,Monsoon,8,3,Thursday,0,0,0,0.82,5,24
2024-08-08,Hyundai India,Creta,SUV,South,1096297.13,16.0,159.0,12629342.94,129.5,34.0,9.0,97523.884,0.0,Monsoon,8,3,Thursday,0,0,1,0.82,5,29
2024-08-08,Hyundai India,Creta,SUV,East,1124004.02,14.0,91.0,11329960.52,145.0,20.0,17.0,78137.659,0.0,Monsoon,8,3,Thursday,0,0,1,0.82,7,25
2024-08-08,Hyundai India,Creta,SUV,West,1099558.2,13.0,235.0,10291864.75,152.5,47.0,16.0,67487.638,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,3,14
2024-08-08,Hyundai India,Creta,SUV,Central,1103416.9,11.0,146.0,8739061.85,173.0,51.0,7.0,50514.808,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,5,35
2024-08-08,Hyundai India,Venue,Compact SUV,North,811874.67,5.0,222.0,2922748.81,131.0,23.0,7.0,22311.06,0.02,Monsoon,8,3,Thursday,0,0,0,0.82,7,42
2024-08-08,Hyundai India,Venue,Compact SUV,South,783408.92,7.0,237.0,3948380.96,185.5,49.0,6.0,21285.073,0.02,Monsoon,8,3,Thursday,0,0,1,0.82,5,7
2024-08-08,Hyundai India,Venue,Compact SUV,East,815966.24,4.0,120.0,2349982.77,109.0,52.0,11.0,21559.475,0.02,Monsoon,8,3,Thursday,0,0,0,0.82,7,41
2024-08-08,Hyundai India,Venue,Compact SUV,West,811154.95,5.0,199.0,2920157.82,122.0,38.0,7.0,23935.72,0.02,Monsoon,8,3,Thursday,0,0,0,0.82,7,44
2024-08-08,Hyundai India,Venue,Compact SUV,Central,777112.34,5.0,81.0,2797604.42,84.0,33.0,16.0,33304.815,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,5,2
2024-08-08,Hyundai India,Alcazar,MPV,North,1633985.19,9.0,216.0,10588224.03,188.5,27.0,16.0,56170.95,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,5,7
2024-08-08,Hyundai India,Alcazar,MPV,South,1584332.78,3.0,187.0,3422158.8,199.0,23.0,10.0,17196.778,0.02,Monsoon,8,3,Thursday,0,0,0,0.82,5,42
2024-08-08,Hyundai India,Alcazar,MPV,East,1608592.57,7.0,218.0,8107306.55,206.0,,11.0,39355.857,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,7,37
2024-08-08,Hyundai India,Alcazar,MPV,West,1575666.81,4.0,235.0,4537920.41,137.5,33.0,,33003.058,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,7,1
2024-08-08,Hyundai India,Alcazar,MPV,Central,1532877.86,6.0,57.0,6622032.36,104.0,30.0,13.0,63673.388,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,3,43
2024-08-08,Hyundai India,Tucson,Premium SUV,North,2842842.52,2.0,150.0,4093693.23,104.0,52.0,13.0,39362.435,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,7,6
2024-08-08,Hyundai India,Tucson,Premium SUV,South,2990194.41,3.0,153.0,6458819.93,171.0,19.0,10.0,37770.877,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,5,42
2024-08-08,Hyundai India,Tucson,Premium SUV,East,2790819.59,1.0,43.0,2009390.1,47.5,19.0,9.0,42302.949,0.01,Monsoon,8,3,Thursday,0,0,0,0.82,7,6
2024-08-08,Hyundai India,Tucson,Premium SUV,West,2766177.37,2.0,205.0,3983295.41,142.0,15.0,14.0,28051.376,0.01,Monsoon,8,3,Thursday,0,0,1,0.82,3,27
2024-08-08,Hyundai India,Tucson,Premium SUV,Central,2906300.63,6.0,85.0,12555218.72,128.0,50.0,6.0,98087.646,0.0,Monsoon,8,3,Thursday,0,0,0,0.82,7,34
2024-08-09,Hyundai India,i20,Hatchback,North,782928.98,14.0,140.0,7891924.12,117.5,32.0,8.0,67165.312,0.01,Monsoon,8,3,Friday,0,0,0,0.82,7,7
2024-08-09,Hyundai India,i20,Hatchback,South,739270.51,9.0,90.0,4790472.9,132.0,40.0,12.0,36291.461,0.01,Monsoon,8,3,Friday,0,0,0,0.82,3,20
2024-08-09,Hyundai India,i20,Hatchback,East,771852.65,10.0,89.0,5557339.08,143.5,19.0,12.0,38727.102,0.01,Monsoon,8,3,Friday,0,0,0,0.82,3,14
2024-08-09,Hyundai India,i20,Hatchback,West,760759.25,8.0,53.0,4381973.28,61.0,53.0,10.0,71835.628,0.01,Monsoon,8,3,Friday,0,0,0,0.82,5,20
2024-08-09,Hyundai India,i20,Hatchback,Central,769442.38,9.0,212.0,4985986.62,214.0,43.0,15.0,23299.003,0.02,Monsoon,8,3,Friday,0,0,0,0.82,7,28
2024-08-09,Hyundai India,Verna,Sedan,North,1138796.47,6.0,133.0,4919600.75,168.5,16.0,7.0,29196.444,0.01,Monsoon,8,3,Friday,0,0,0,0.82,3,39
2024-08-09,Hyundai India,Verna,Sedan,South,1151382.82,1.0,138.0,828995.63,168.5,41.0,17.0,4919.855,0.07,Monsoon,8,3,Friday,0,0,0,0.82,3,32
2024-08-09,Hyundai India,Verna,Sedan,East,1075087.95,3.0,68.0,2322189.97,107.5,43.0,9.0,21601.767,0.02,Monsoon,8,3,Friday,0,0,0,0.82,3,45
2024-08-09,Hyundai India,Verna,Sedan,West,1106111.63,1.0,227.0,796400.37,158.0,37.0,5.0,5040.509,0.07,Monsoon,8,3,Friday,0,0,0,0.82,5,38
2024-08-09,Hyundai India,Verna,Sedan,Central,1064267.13,6.0,124.0,4597634.0,91.5,27.0,9.0,50247.366,0.01,Monsoon,8,3,Friday,0,0,1,0.82,5,26
2024-08-09,Hyundai India,Creta,SUV,North,1108000.5,5.0,160.0,3988801.8,119.5,27.0,16.0,33379.095,0.01,Monsoon,8,3,Friday,0,0,0,0.82,5,30
2024-08-09,Hyundai India,Creta,SUV,South,1200664.57,14.0,163.0,12102698.87,155.5,25.0,5.0,77830.861,0.0,Monsoon,8,3,Friday,0,0,0,0.82,5,31
2024-08-09,Hyundai India,Creta,SUV,East,1144174.99,13.0,155.0,10709477.91,101.5,18.0,16.0,105512.098,0.0,Monsoon,8,3,Friday,0,0,0,0.82,3,39
2024-08-09,Hyundai India,Creta,SUV,West,1193542.03,8.0,84.0,6874802.09,84.0,17.0,6.0,81842.882,0.0,Monsoon,8,3,Friday,0,0,0,0.82,5,40
2024-08-09,Hyundai India,Creta,SUV,Central,1181636.45,16.0,211.0,13612451.9,152.0,38.0,5.0,89555.605,0.0,Monsoon,8,3,Friday,0,0,0,0.82,3,40
2024-08-09,Hyundai India,Venue,Compact SUV,North,800996.3,12.0,88.0,6920608.03,134.5,18.0,14.0,51454.335,0.01,Monsoon,8,3,Friday,0,0,1,0.82,7,46
2024-08-09,Hyundai India,Venue,Compact SUV,South,827964.58,11.0,189.0,6557479.47,155.5,32.0,11.0,42170.286,0.01,Monsoon,8,3,Friday,0,0,1,0.82,7,18
2024-08-09,Hyundai India,Venue,Compact SUV,East,817780.93,5.0,112.0,2944011.35,150.0,42.0,16.0,19626.742,0.02,Monsoon,8,3,Friday,0,0,1,0.82,3,20
2024-08-09,Hyundai India,Venue,Compact SUV,West,769228.18,7.0,73.0,3876910.03,95.5,49.0,7.0,40595.917,0.01,Monsoon,8,3,Friday,0,0,1,0.82,3,33
2024-08-09,Hyundai India,Venue,Compact SUV,Central,785336.91,14.0,207.0,7916196.05,194.5,15.0,15.0,40700.237,0.01,Monsoon,8,3,Friday,0,0,0,0.82,5,34
2024-08-09,Hyundai India,Alcazar,MPV,North,1557902.47,2.0,61.0,2243379.56,58.0,25.0,11.0,38678.958,0.01,Monsoon,8,3,Friday,0,0,0,0.82,3,0
2024-08-09,Hyundai India,Alcazar,MPV,South,1562838.82,4.0,117.0,4500975.8,91.0,48.0,14.0,49461.273,0.01,Monsoon,8,3,Friday,0,0,0,0.82,5,37
2024-08-09,Hyundai India,Alcazar,MPV,East,1626540.04,2.0,150.0,2342217.66,135.0,37.0,11.0,17349.76,0.02,Monsoon,8,3,Friday,0,0,0,0.82,7,1
2024-08-09,Hyundai India,Alcazar,MPV,West,1581113.75,8.0,104.0,9107215.2,156.5,23.0,13.0,58193.068,0.01,Monsoon,8,3,Friday,0,0,1,0.82,3,13
2024-08-09,Hyundai India,Alcazar,MPV,Central,1521556.3,4.0,74.0,4382082.14,104.0,27.0,14.0,42135.405,0.01,Monsoon,8,3,Friday,0,0,1,0.82,5,45
2024-08-09,Hyundai India,Tucson,Premium SUV,North,2837454.74,1.0,187.0,2042967.41,138.5,18.0,11.0,14750.667,0.02,Monsoon,8,3,Friday,0,0,0,0.82,3,26
2024-08-09,Hyundai India,Tucson,Premium SUV,South,2812305.11,1.0,242.0,2024859.68,213.5,21.0,9.0,9484.12,0.04,Monsoon,8,3,Friday,0,0,0,0.82,7,23
2024-08-09,Hyundai India,Tucson,Premium SUV,East,2894046.23,5.0,160.0,10418566.43,116.5,45.0,13.0,89429.755,0.0,Monsoon,8,3,Friday,0,0,0,0.82,3,11
2024-08-09,Hyundai India,Tucson,Premium SUV,West,2862002.88,3.0,167.0,6181926.22,175.0,46.0,15.0,35325.293,0.01,Monsoon,8,3,Friday,0,0,1,0.82,3,36
2024-08-09,Hyundai India,Tucson,Premium SUV,Central,3030796.04,1.0,216.0,2182173.15,202.5,26.0,15.0,10776.164,0.03,Monsoon,8,3,Friday,0,0,0,0.82,3,28
2024-08-10,Hyundai India,i20,Hatchback,North,750906.66,8.0,84.0,4325222.36,143.5,28.0,16.0,30140.922,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,7,49
2024-08-10,Hyundai India,i20,Hatchback,South,781131.27,12.0,241.0,6748974.17,190.0,44.0,16.0,35520.917,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,7,5
2024-08-10,Hyundai India,i20,Hatchback,East,771485.13,11.0,246.0,6110162.23,212.5,47.0,10.0,28753.705,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,7,38
2024-08-10,Hyundai India,i20,Hatchback,West,755067.8,12.0,178.0,6523785.79,194.5,40.0,5.0,33541.315,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,3,17
2024-08-10,Hyundai India,i20,Hatchback,Central,768628.77,12.0,78.0,6640952.57,142.5,50.0,6.0,46603.176,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,3,13
2024-08-10,Hyundai India,Verna,Sedan,North,1134180.24,7.0,182.0,5716268.41,154.5,26.0,12.0,36998.501,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,3,32
2024-08-10,Hyundai India,Verna,Sedan,South,1145123.29,4.0,238.0,3297955.08,145.0,35.0,17.0,22744.518,0.02,Monsoon,8,3,Saturday,1,0,0,0.82,3,19
2024-08-10,Hyundai India,Verna,Sedan,East,1095034.42,6.0,212.0,4730548.69,136.5,15.0,13.0,34656.034,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,3,32
2024-08-10,Hyundai India,Verna,Sedan,West,1141113.93,9.0,113.0,7394418.27,96.0,51.0,12.0,77025.19,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,5,5
2024-08-10,Hyundai India,Verna,Sedan,Central,1046485.93,3.0,44.0,2260409.61,63.5,29.0,17.0,35597.002,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,3,44
2024-08-10,Hyundai India,Creta,SUV,North,1128449.66,11.0,111.0,8937321.31,82.0,40.0,10.0,108991.723,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,7,28
2024-08-10,Hyundai India,Creta,SUV,South,1104530.4,12.0,150.0,9543142.66,136.5,47.0,14.0,69913.133,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,7,2
2024-08-10,Hyundai India,Creta,SUV,East,1200953.5,11.0,181.0,9511551.72,138.5,23.0,14.0,68675.464,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,5,9
2024-08-10,Hyundai India,Creta,SUV,West,1145347.54,14.0,222.0,11545103.2,210.5,37.0,8.0,54846.096,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,3,24
2024-08-10,Hyundai India,Creta,SUV,Central,1147085.47,13.0,118.0,10736720.0,103.0,16.0,14.0,104240.0,0.0,Monsoon,8,3,Saturday,1,0,1,0.82,7,15
2024-08-10,Hyundai India,Venue,Compact SUV,North,821430.16,14.0,67.0,8280016.01,70.5,16.0,15.0,117447.036,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,5,24
2024-08-10,Hyundai India,Venue,Compact SUV,South,819667.86,10.0,108.0,5901608.59,87.5,25.0,10.0,67446.955,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,5,44
2024-08-10,Hyundai India,Venue,Compact SUV,East,763293.97,8.0,95.0,4396573.27,134.5,48.0,8.0,32688.277,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,5,6
2024-08-10,Hyundai India,Venue,Compact SUV,West,789785.96,7.0,245.0,3980521.24,213.0,45.0,16.0,18687.893,0.02,Monsoon,8,3,Saturday,1,0,0,0.82,3,24
2024-08-10,Hyundai India,Venue,Compact SUV,Central,814908.62,1.0,96.0,586734.21,151.5,21.0,9.0,3872.833,0.09,Monsoon,8,3,Saturday,1,0,0,0.82,5,22
2024-08-10,Hyundai India,Alcazar,MPV,North,1611529.01,5.0,215.0,5801504.44,139.5,28.0,16.0,41587.845,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,5,27
2024-08-10,Hyundai India,Alcazar,MPV,South,1673974.88,0.0,83.0,0.0,62.5,17.0,13.0,0.0,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,7,45
2024-08-10,Hyundai India,Alcazar,MPV,East,1644342.85,9.0,247.0,10655341.67,224.0,36.0,9.0,47568.49,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,3,32
2024-08-10,Hyundai India,Alcazar,MPV,West,1578835.45,4.0,244.0,4547046.1,180.0,20.0,14.0,25261.367,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,7,5
2024-08-10,Hyundai India,Alcazar,MPV,Central,1670059.23,2.0,66.0,2404885.29,91.0,53.0,5.0,26427.311,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,5,2
2024-08-10,Hyundai India,Tucson,Premium SUV,North,2939008.6,3.0,51.0,6348258.58,125.0,45.0,7.0,50786.069,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,5,18
2024-08-10,Hyundai India,Tucson,Premium SUV,South,2963476.46,2.0,159.0,4267406.1,104.0,54.0,6.0,41032.751,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,7,35
2024-08-10,Hyundai India,Tucson,Premium SUV,East,2993011.94,2.0,191.0,4309937.19,168.0,15.0,5.0,25654.388,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,7,40
2024-08-10,Hyundai India,Tucson,Premium SUV,West,3037141.34,0.0,185.0,,143.0,35.0,6.0,0.0,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,7,5
2024-08-10,Hyundai India,Tucson,Premium SUV,Central,2927414.57,5.0,201.0,10538692.45,130.5,49.0,16.0,80756.264,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,3,12
2024-08-11,Hyundai India,i20,Hatchback,North,736032.36,14.0,185.0,7419206.19,170.0,,9.0,43642.389,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,7,46
2024-08-11,Hyundai India,i20,Hatchback,South,755044.86,13.0,166.0,7067219.89,163.5,45.0,16.0,43224.586,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,5,41
2024-08-11,Hyundai India,i20,Hatchback,East,726406.58,13.0,118.0,6799165.59,121.0,31.0,17.0,56191.451,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,7,21
2024-08-11,Hyundai India,i20,Hatchback,West,761967.26,11.0,226.0,6034780.7,146.0,49.0,12.0,41334.114,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,7,44
2024-08-11,Hyundai India,i20,Hatchback,Central,777171.04,4.0,130.0,2238252.6,150.5,40.0,10.0,14872.11,0.02,Monsoon,8,3,Sunday,1,0,0,0.82,3,3
2024-08-11,Hyundai India,Verna,Sedan,North,1048059.53,0.0,50.0,0.0,99.5,35.0,16.0,0.0,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,3,21
2024-08-11,Hyundai India,Verna,Sedan,South,1146607.32,6.0,180.0,4953343.62,165.0,45.0,6.0,30020.264,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,5,1
2024-08-11,Hyundai India,Verna,Sedan,East,1092292.08,8.0,203.0,6291602.38,208.0,32.0,9.0,30248.088,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,5,45
2024-08-11,Hyundai India,Verna,Sedan,West,1080334.16,8.0,93.0,6222724.76,90.0,20.0,5.0,69141.386,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,3,7
2024-08-11,Hyundai India,Verna,Sedan,Central,1114513.11,9.0,92.0,7222044.95,64.5,17.0,9.0,111969.689,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,5,46
2024-08-11,Hyundai India,Creta,SUV,North,1202956.84,13.0,166.0,11259676.02,140.5,43.0,17.0,80140.043,0.0,Monsoon,8,3,Sunday,1,0,1,0.82,7,19
2024-08-11,Hyundai India,Creta,SUV,South,1115831.67,12.0,195.0,9640785.63,168.5,47.0,9.0,57215.345,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,7,28
2024-08-11,Hyundai India,Creta,SUV,East,1201227.07,18.0,74.0,15567902.83,87.5,22.0,,177918.889,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,5,28
2024-08-11,Hyundai India,Creta,SUV,West,1121027.02,9.0,,7264255.09,99.0,20.0,8.0,73376.314,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,5,8
2024-08-11,Hyundai India,Creta,SUV,Central,1133805.46,13.0,106.0,10612419.11,162.5,47.0,15.0,65307.195,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,7,10
2024-08-11,Hyundai India,Venue,Compact SUV,North,806179.16,6.0,106.0,3482693.97,160.5,44.0,15.0,21699.028,0.02,Monsoon,8,3,Sunday,1,0,0,0.82,3,23
2024-08-11,Hyundai India,Venue,Compact SUV,South,817469.62,4.0,134.0,2354312.51,172.5,52.0,5.0,13648.188,0.03,Monsoon,8,3,Sunday,1,0,0,0.82,5,45
2024-08-11,Hyundai India,Venue,Compact SUV,East,785676.13,11.0,71.0,6222554.95,63.5,49.0,17.0,97992.991,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,5,40
2024-08-11,Hyundai India,Venue,Compact SUV,West,811941.13,11.0,92.0,6430573.75,136.0,21.0,15.0,47283.631,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,3,19
2024-08-11,Hyundai India,Venue,Compact SUV,Central,767361.67,7.0,211.0,3867502.82,151.5,43.0,15.0,25528.071,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,7,12
2024-08-11,Hyundai India,Alcazar,MPV,North,1640717.37,7.0,71.0,8269215.54,94.5,42.0,17.0,87504.926,0.0,Monsoon,8,3,Sunday,1,0,1,0.82,3,4
2024-08-11,Hyundai India,Alcazar,MPV,South,1660016.85,5.0,54.0,5976060.66,76.0,34.0,15.0,78632.377,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,5,30
2024-08-11,Hyundai India,Alcazar,MPV,East,1673035.29,6.0,57.0,7227512.45,63.0,47.0,12.0,114722.42,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,3,45
2024-08-11,Hyundai India,Alcazar,MPV,West,1618840.15,4.0,186.0,4662259.63,169.0,17.0,10.0,27587.335,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,5,44
2024-08-11,Hyundai India,Alcazar,MPV,Central,1524733.16,2.0,99.0,2195615.75,155.0,15.0,14.0,14165.263,0.03,Monsoon,8,3,Sunday,1,0,0,0.82,5,6
2024-08-11,Hyundai India,Tucson,Premium SUV,North,2889253.07,0.0,186.0,0.0,121.5,40.0,17.0,0.0,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,5,1
2024-08-11,Hyundai India,Tucson,Premium SUV,South,2757593.44,0.0,78.0,0.0,68.5,23.0,17.0,0.0,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,5,36
2024-08-11,Hyundai India,Tucson,Premium SUV,East,2805971.16,7.0,125.0,14142094.65,126.5,29.0,12.0,111795.215,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,3,12
2024-08-11,Hyundai India,Tucson,Premium SUV,West,2960214.86,2.0,151.0,4262709.4,151.0,17.0,6.0,28229.864,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,5,17
2024-08-11,Hyundai India,Tucson,Premium SUV,Central,2968979.23,4.0,138.0,8550660.18,161.0,27.0,17.0,53109.691,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,7,9
2024-08-12,Hyundai India,i20,Hatchback,North,738692.02,6.0,247.0,3191149.53,206.5,48.0,16.0,15453.509,0.02,Monsoon,8,3,Monday,0,0,1,0.82,3,7
2024-08-12,Hyundai India,i20,Hatchback,South,748823.99,11.0,74.0,5930686.0,56.5,50.0,13.0,104967.894,0.0,Monsoon,8,3,Monday,0,0,1,0.82,5,10
2024-08-12,Hyundai India,i20,Hatchback,East,770382.0,7.0,93.0,3882725.28,85.0,49.0,,45679.121,0.01,Monsoon,8,3,Monday,0,0,0,0.82,7,16
2024-08-12,Hyundai India,i20,Hatchback,West,765195.77,10.0,109.0,5509409.54,92.5,48.0,17.0,59561.184,0.01,Monsoon,8,3,Monday,0,0,1,0.82,7,5
2024-08-12,Hyundai India,i20,Hatchback,Central,733615.7,4.0,67.0,2112813.22,121.0,24.0,7.0,17461.266,0.02,Monsoon,8,3,Monday,0,0,1,0.82,3,48
2024-08-12,Hyundai India,Verna,Sedan,North,1115724.8,6.0,188.0,4819931.14,142.5,26.0,14.0,33824.078,0.01,Monsoon,8,3,Monday,0,0,0,0.82,7,13
2024-08-12,Hyundai India,Verna,Sedan,South,1090189.4,8.0,211.0,6279490.94,151.0,41.0,6.0,41586.033,0.01,Monsoon,8,3,Monday,0,0,0,0.82,7,32
2024-08-12,Hyundai India,Verna,Sedan,East,1136367.08,1.0,177.0,818184.3,193.5,26.0,12.0,4228.343,0.09,Monsoon,8,3,Monday,0,0,1,0.82,3,11
2024-08-12,Hyundai India,Verna,Sedan,West,1133321.07,1.0,155.0,815991.17,138.0,26.0,14.0,5912.979,0.06,Monsoon,8,3,Monday,0,0,1,0.82,7,48
2024-08-12,Hyundai India,Verna,Sedan,Central,1064690.59,10.0,198.0,7665772.25,200.0,38.0,5.0,38328.861,0.01,Monsoon,8,3,Monday,0,0,1,0.82,3,18
2024-08-12,Hyundai India,Creta,SUV,North,1158991.18,9.0,166.0,7510262.85,108.5,41.0,17.0,69219.012,0.01,Monsoon,8,3,Monday,0,0,0,0.82,3,8
2024-08-12,Hyundai India,Creta,SUV,South,1150211.35,9.0,138.0,7453369.55,140.0,23.0,7.0,53238.354,0.01,Monsoon,8,3,Monday,0,0,0,0.82,3,47
2024-08-12,Hyundai India,Creta,SUV,East,1147981.03,12.0,239.0,9918556.1,175.0,16.0,16.0,56677.463,0.01,Monsoon,8,3,Monday,0,0,0,0.82,5,25
2024-08-12,Hyundai India,Creta,SUV,West,1165045.92,16.0,162.0,13421329.0,182.5,43.0,13.0,73541.529,0.0,Monsoon,8,3,Monday,0,0,0,0.82,5,17
2024-08-12,Hyundai India,Creta,SUV,Central,1161425.98,12.0,191.0,10034720.47,115.5,47.0,17.0,86880.697,0.0,Monsoon,8,3,Monday,0,0,1,0.82,7,47
2024-08-12,Hyundai India,Venue,Compact SUV,North,790324.12,9.0,152.0,5121300.3,105.5,40.0,12.0,48543.131,0.01,Monsoon,8,3,Monday,0,0,1,0.82,3,19
2024-08-12,Hyundai India,Venue,Compact SUV,South,769524.35,5.0,98.0,2770287.66,125.0,35.0,12.0,22162.301,0.02,Monsoon,8,3,Monday,0,0,0,0.82,5,30
2024-08-12,Hyundai India,Venue,Compact SUV,East,816451.63,5.0,43.0,2939225.87,71.0,50.0,8.0,41397.547,0.01,Monsoon,8,3,Monday,0,0,1,0.82,7,22
2024-08-12,Hyundai India,Venue,Compact SUV,West,830125.23,10.0,130.0,5976901.66,144.5,16.0,16.0,41362.641,0.01,Monsoon,8,3,Monday,0,0,0,0.82,5,9
2024-08-12,Hyundai India,Venue,Compact SUV,Central,778423.6,5.0,156.0,2802324.96,108.5,35.0,8.0,25827.88,0.01,Monsoon,8,3,Monday,0,0,1,0.82,7,5
2024-08-12,Hyundai India,Alcazar,MPV,North,1636263.64,8.0,175.0,9424878.57,109.0,16.0,14.0,86466.776,0.0,Monsoon,8,3,Monday,0,0,0,0.82,7,8
2024-08-12,Hyundai India,Alcazar,MPV,South,1526715.72,6.0,212.0,6595411.91,166.5,44.0,12.0,39612.084,0.01,Monsoon,8,3,Monday,0,0,1,0.82,3,42
2024-08-12,Hyundai India,Alcazar,MPV,East,1607499.38,0.0,205.0,0.0,171.0,24.0,12.0,0.0,0.0,Monsoon,8,3,Monday,0,0,0,0.82,7,49
2024-08-12,Hyundai India,Alcazar,MPV,West,1665106.45,4.0,137.0,4795506.58,112.5,20.0,11.0,42626.725,0.01,Monsoon,8,3,Monday,0,0,0,0.82,3,39
2024-08-12,Hyundai India,Alcazar,MPV,Central,1579519.99,8.0,211.0,9098035.14,152.0,18.0,14.0,59855.494,0.01,Monsoon,8,3,Monday,0,0,0,0.82,7,4
2024-08-12,Hyundai India,Tucson,Premium SUV,North,2877563.07,5.0,115.0,10359227.05,142.0,42.0,6.0,72952.303,0.01,Monsoon,8,3,Monday,0,0,1,0.82,5,3
2024-08-12,Hyundai India,Tucson,Premium SUV,South,2866709.44,4.0,76.0,8256123.19,79.0,47.0,17.0,104507.888,0.0,Monsoon,8,3,Monday,0,0,1,0.82,3,43
2024-08-12,Hyundai India,Tucson,Premium SUV,East,2880871.79,7.0,241.0,14519593.82,200.5,34.0,5.0,72416.927,0.01,Monsoon,8,3,Monday,0,0,0,0.82,7,23
2024-08-12,Hyundai India,Tucson,Premium SUV,West,2806483.26,1.0,159.0,2020667.95,144.0,46.0,16.0,14032.416,0.03,Monsoon,8,3,Monday,0,0,1,0.82,5,10
